"vac","type","date","hour","Consumption","month","Day.of.Week","weekday","Base_hour_Flag","Holiday","City","consumption Kwh/sqm","base_hr_usage","Base_Hour_Class"
"Building 15","Dist_Heating",2013-01-02,15,96,1,4,1,0,0,"EFHF",0.0285884455032758,52.75,"High"
"Building 15","Dist_Heating",2013-01-02,16,91,1,4,1,0,0,"EFHF",0.0270994639666468,52.75,"High"
"Building 15","Dist_Heating",2013-01-02,17,91,1,4,1,0,0,"EFHF",0.0270994639666468,52.75,"High"
"Building 15","Dist_Heating",2013-01-02,18,81,1,4,1,0,0,"EFHF",0.0241215008933889,52.75,"High"
"Building 15","Dist_Heating",2013-01-02,19,64,1,4,1,0,0,"EFHF",0.0190589636688505,52.75,"High"
"Building 15","Dist_Heating",2013-01-02,20,57,1,4,1,0,0,"EFHF",0.01697438951757,52.75,"High"
"Building 15","Dist_Heating",2013-01-02,21,58,1,4,1,0,0,"EFHF",0.0172721858248958,52.75,"High"
"Building 15","Dist_Heating",2013-01-02,22,59,1,4,1,1,0,"EFHF",0.0175699821322216,52.75,"High"
"Building 15","Dist_Heating",2013-01-02,23,56,1,4,1,1,0,"EFHF",0.0166765932102442,52.75,"High"
"Building 15","Dist_Heating",2013-01-03,0,56,1,5,1,1,0,"EFHF",0.0166765932102442,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,1,55,1,5,1,1,0,"EFHF",0.0163787969029184,55.25,"Low"
"Building 15","Dist_Heating",2013-01-03,2,56,1,5,1,1,0,"EFHF",0.0166765932102442,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,3,56,1,5,1,1,0,"EFHF",0.0166765932102442,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,4,57,1,5,1,1,0,"EFHF",0.01697438951757,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,5,58,1,5,1,0,0,"EFHF",0.0172721858248958,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,6,64,1,5,1,0,0,"EFHF",0.0190589636688505,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,7,76,1,5,1,0,0,"EFHF",0.02263251935676,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,8,84,1,5,1,0,0,"EFHF",0.0250148898153663,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,9,89,1,5,1,0,0,"EFHF",0.0265038713519952,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,10,91,1,5,1,0,0,"EFHF",0.0270994639666468,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,11,90,1,5,1,0,0,"EFHF",0.026801667659321,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,12,97,1,5,1,0,0,"EFHF",0.0288862418106015,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,13,105,1,5,1,0,0,"EFHF",0.0312686122692079,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,14,107,1,5,1,0,0,"EFHF",0.0318642048838594,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,15,99,1,5,1,0,0,"EFHF",0.0294818344252531,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,16,94,1,5,1,0,0,"EFHF",0.0279928528886242,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,17,93,1,5,1,0,0,"EFHF",0.0276950565812984,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,18,83,1,5,1,0,0,"EFHF",0.0247170935080405,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,19,70,1,5,1,0,0,"EFHF",0.0208457415128052,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,20,60,1,5,1,0,0,"EFHF",0.0178677784395474,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,21,60,1,5,1,0,0,"EFHF",0.0178677784395474,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,22,58,1,5,1,1,0,"EFHF",0.0172721858248958,55.25,"High"
"Building 15","Dist_Heating",2013-01-03,23,54,1,5,1,1,0,"EFHF",0.0160810005955926,55.25,"Low"
"Building 15","Dist_Heating",2013-01-04,0,56,1,6,0,1,0,"EFHF",0.0166765932102442,56,"Low"
"Building 15","Dist_Heating",2013-01-04,1,54,1,6,0,1,0,"EFHF",0.0160810005955926,56,"Low"
"Building 15","Dist_Heating",2013-01-04,2,56,1,6,0,1,0,"EFHF",0.0166765932102442,56,"Low"
"Building 15","Dist_Heating",2013-01-04,3,56,1,6,0,1,0,"EFHF",0.0166765932102442,56,"Low"
"Building 15","Dist_Heating",2013-01-04,4,56,1,6,0,1,0,"EFHF",0.0166765932102442,56,"Low"
"Building 15","Dist_Heating",2013-01-04,5,54,1,6,0,0,0,"EFHF",0.0160810005955926,56,"Low"
"Building 15","Dist_Heating",2013-01-04,6,64,1,6,0,0,0,"EFHF",0.0190589636688505,56,"High"
"Building 15","Dist_Heating",2013-01-04,7,74,1,6,0,0,0,"EFHF",0.0220369267421084,56,"High"
"Building 15","Dist_Heating",2013-01-04,8,83,1,6,0,0,0,"EFHF",0.0247170935080405,56,"High"
"Building 15","Dist_Heating",2013-01-04,9,87,1,6,0,0,0,"EFHF",0.0259082787373437,56,"High"
"Building 15","Dist_Heating",2013-01-04,10,86,1,6,0,0,0,"EFHF",0.0256104824300179,56,"High"
"Building 15","Dist_Heating",2013-01-04,11,88,1,6,0,0,0,"EFHF",0.0262060750446694,56,"High"
"Building 15","Dist_Heating",2013-01-04,12,92,1,6,0,0,0,"EFHF",0.0273972602739726,56,"High"
"Building 15","Dist_Heating",2013-01-04,13,100,1,6,0,0,0,"EFHF",0.0297796307325789,56,"High"
"Building 15","Dist_Heating",2013-01-04,14,104,1,6,0,0,0,"EFHF",0.0309708159618821,56,"High"
"Building 15","Dist_Heating",2013-01-04,15,95,1,6,0,0,0,"EFHF",0.02829064919595,56,"High"
"Building 15","Dist_Heating",2013-01-04,16,89,1,6,0,0,0,"EFHF",0.0265038713519952,56,"High"
"Building 15","Dist_Heating",2013-01-04,17,89,1,6,0,0,0,"EFHF",0.0265038713519952,56,"High"
"Building 15","Dist_Heating",2013-01-04,18,79,1,6,0,0,0,"EFHF",0.0235259082787373,56,"High"
"Building 15","Dist_Heating",2013-01-04,19,64,1,6,0,0,0,"EFHF",0.0190589636688505,56,"High"
"Building 15","Dist_Heating",2013-01-04,20,60,1,6,0,0,0,"EFHF",0.0178677784395474,56,"High"
"Building 15","Dist_Heating",2013-01-04,21,60,1,6,0,0,0,"EFHF",0.0178677784395474,56,"High"
"Building 15","Dist_Heating",2013-01-04,22,56,1,6,0,1,0,"EFHF",0.0166765932102442,56,"Low"
"Building 15","Dist_Heating",2013-01-04,23,58,1,6,0,1,0,"EFHF",0.0172721858248958,56,"High"
"Building 15","Dist_Heating",2013-01-05,0,61,1,7,0,1,0,"EFHF",0.0181655747468731,64.25,"Low"
"Building 15","Dist_Heating",2013-01-05,1,59,1,7,0,1,0,"EFHF",0.0175699821322216,64.25,"Low"
"Building 15","Dist_Heating",2013-01-05,2,62,1,7,0,1,0,"EFHF",0.0184633710541989,64.25,"Low"
"Building 15","Dist_Heating",2013-01-05,3,65,1,7,0,1,0,"EFHF",0.0193567599761763,64.25,"High"
"Building 15","Dist_Heating",2013-01-05,4,64,1,7,0,1,0,"EFHF",0.0190589636688505,64.25,"Low"
"Building 15","Dist_Heating",2013-01-05,5,66,1,7,0,0,0,"EFHF",0.0196545562835021,64.25,"High"
"Building 15","Dist_Heating",2013-01-05,6,67,1,7,0,0,0,"EFHF",0.0199523525908279,64.25,"High"
"Building 15","Dist_Heating",2013-01-05,7,69,1,7,0,0,0,"EFHF",0.0205479452054795,64.25,"High"
"Building 15","Dist_Heating",2013-01-05,8,73,1,7,0,0,0,"EFHF",0.0217391304347826,64.25,"High"
"Building 15","Dist_Heating",2013-01-05,9,77,1,7,0,0,0,"EFHF",0.0229303156640858,64.25,"High"
"Building 15","Dist_Heating",2013-01-05,10,75,1,7,0,0,0,"EFHF",0.0223347230494342,64.25,"High"
"Building 15","Dist_Heating",2013-01-05,11,74,1,7,0,0,0,"EFHF",0.0220369267421084,64.25,"High"
"Building 15","Dist_Heating",2013-01-05,12,71,1,7,0,0,0,"EFHF",0.021143537820131,64.25,"High"
"Building 15","Dist_Heating",2013-01-05,13,75,1,7,0,0,0,"EFHF",0.0223347230494342,64.25,"High"
"Building 15","Dist_Heating",2013-01-05,14,73,1,7,0,0,0,"EFHF",0.0217391304347826,64.25,"High"
"Building 15","Dist_Heating",2013-01-05,15,74,1,7,0,0,0,"EFHF",0.0220369267421084,64.25,"High"
"Building 15","Dist_Heating",2013-01-05,16,78,1,7,0,0,0,"EFHF",0.0232281119714116,64.25,"High"
"Building 15","Dist_Heating",2013-01-05,17,78,1,7,0,0,0,"EFHF",0.0232281119714116,64.25,"High"
"Building 15","Dist_Heating",2013-01-05,18,79,1,7,0,0,0,"EFHF",0.0235259082787373,64.25,"High"
"Building 15","Dist_Heating",2013-01-05,19,79,1,7,0,0,0,"EFHF",0.0235259082787373,64.25,"High"
"Building 15","Dist_Heating",2013-01-05,20,79,1,7,0,0,0,"EFHF",0.0235259082787373,64.25,"High"
"Building 15","Dist_Heating",2013-01-05,21,78,1,7,0,0,0,"EFHF",0.0232281119714116,64.25,"High"
"Building 15","Dist_Heating",2013-01-05,22,76,1,7,0,1,0,"EFHF",0.02263251935676,64.25,"High"
"Building 15","Dist_Heating",2013-01-05,23,75,1,7,0,1,0,"EFHF",0.0223347230494342,64.25,"High"
"Building 15","Dist_Heating",2013-01-06,0,74,1,1,1,1,1,"EFHF",0.0220369267421084,75.75,"Low"
"Building 15","Dist_Heating",2013-01-06,1,74,1,1,1,1,1,"EFHF",0.0220369267421084,75.75,"Low"
"Building 15","Dist_Heating",2013-01-06,2,75,1,1,1,1,1,"EFHF",0.0223347230494342,75.75,"Low"
"Building 15","Dist_Heating",2013-01-06,3,74,1,1,1,1,1,"EFHF",0.0220369267421084,75.75,"Low"
"Building 15","Dist_Heating",2013-01-06,4,75,1,1,1,1,1,"EFHF",0.0223347230494342,75.75,"Low"
"Building 15","Dist_Heating",2013-01-06,5,71,1,1,1,0,1,"EFHF",0.021143537820131,75.75,"Low"
"Building 15","Dist_Heating",2013-01-06,6,74,1,1,1,0,1,"EFHF",0.0220369267421084,75.75,"Low"
"Building 15","Dist_Heating",2013-01-06,7,75,1,1,1,0,1,"EFHF",0.0223347230494342,75.75,"Low"
"Building 15","Dist_Heating",2013-01-06,8,77,1,1,1,0,1,"EFHF",0.0229303156640858,75.75,"High"
"Building 15","Dist_Heating",2013-01-06,9,82,1,1,1,0,1,"EFHF",0.0244192972007147,75.75,"High"
"Building 15","Dist_Heating",2013-01-06,10,81,1,1,1,0,1,"EFHF",0.0241215008933889,75.75,"High"
"Building 15","Dist_Heating",2013-01-06,11,81,1,1,1,0,1,"EFHF",0.0241215008933889,75.75,"High"
"Building 15","Dist_Heating",2013-01-06,12,78,1,1,1,0,1,"EFHF",0.0232281119714116,75.75,"High"
"Building 15","Dist_Heating",2013-01-06,13,80,1,1,1,0,1,"EFHF",0.0238237045860631,75.75,"High"
"Building 15","Dist_Heating",2013-01-06,14,80,1,1,1,0,1,"EFHF",0.0238237045860631,75.75,"High"
"Building 15","Dist_Heating",2013-01-06,15,80,1,1,1,0,1,"EFHF",0.0238237045860631,75.75,"High"
"Building 15","Dist_Heating",2013-01-06,16,83,1,1,1,0,1,"EFHF",0.0247170935080405,75.75,"High"
"Building 15","Dist_Heating",2013-01-06,17,83,1,1,1,0,1,"EFHF",0.0247170935080405,75.75,"High"
"Building 15","Dist_Heating",2013-01-06,18,84,1,1,1,0,1,"EFHF",0.0250148898153663,75.75,"High"
"Building 15","Dist_Heating",2013-01-06,19,85,1,1,1,0,1,"EFHF",0.0253126861226921,75.75,"High"
"Building 15","Dist_Heating",2013-01-06,20,84,1,1,1,0,1,"EFHF",0.0250148898153663,75.75,"High"
"Building 15","Dist_Heating",2013-01-06,21,85,1,1,1,0,1,"EFHF",0.0253126861226921,75.75,"High"
"Building 15","Dist_Heating",2013-01-06,22,78,1,1,1,1,1,"EFHF",0.0232281119714116,75.75,"High"
"Building 15","Dist_Heating",2013-01-06,23,80,1,1,1,1,1,"EFHF",0.0238237045860631,75.75,"High"
"Building 15","Dist_Heating",2013-01-07,0,79,1,2,1,1,0,"EFHF",0.0235259082787373,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,1,80,1,2,1,1,0,"EFHF",0.0238237045860631,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,2,80,1,2,1,1,0,"EFHF",0.0238237045860631,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,3,79,1,2,1,1,0,"EFHF",0.0235259082787373,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,4,82,1,2,1,1,0,"EFHF",0.0244192972007147,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,5,80,1,2,1,0,0,"EFHF",0.0238237045860631,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,6,95,1,2,1,0,0,"EFHF",0.02829064919595,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,7,115,1,2,1,0,0,"EFHF",0.0342465753424658,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,8,128,1,2,1,0,0,"EFHF",0.038117927337701,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,9,130,1,2,1,0,0,"EFHF",0.0387135199523526,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,10,129,1,2,1,0,0,"EFHF",0.0384157236450268,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,11,130,1,2,1,0,0,"EFHF",0.0387135199523526,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,12,138,1,2,1,0,0,"EFHF",0.0410958904109589,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,13,146,1,2,1,0,0,"EFHF",0.0434782608695652,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,14,145,1,2,1,0,0,"EFHF",0.0431804645622394,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,15,135,1,2,1,0,0,"EFHF",0.0402025014889815,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,16,122,1,2,1,0,0,"EFHF",0.0363311494937463,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,17,121,1,2,1,0,0,"EFHF",0.0360333531864205,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,18,108,1,2,1,0,0,"EFHF",0.0321620011911852,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,19,86,1,2,1,0,0,"EFHF",0.0256104824300179,77.75,"High"
"Building 15","Dist_Heating",2013-01-07,20,75,1,2,1,0,0,"EFHF",0.0223347230494342,77.75,"Low"
"Building 15","Dist_Heating",2013-01-07,21,77,1,2,1,0,0,"EFHF",0.0229303156640858,77.75,"Low"
"Building 15","Dist_Heating",2013-01-07,22,75,1,2,1,1,0,"EFHF",0.0223347230494342,77.75,"Low"
"Building 15","Dist_Heating",2013-01-07,23,72,1,2,1,1,0,"EFHF",0.0214413341274568,77.75,"Low"
"Building 15","Dist_Heating",2013-01-08,0,73,1,3,1,1,0,"EFHF",0.0217391304347826,69,"High"
"Building 15","Dist_Heating",2013-01-08,1,71,1,3,1,1,0,"EFHF",0.021143537820131,69,"High"
"Building 15","Dist_Heating",2013-01-08,2,68,1,3,1,1,0,"EFHF",0.0202501488981537,69,"Low"
"Building 15","Dist_Heating",2013-01-08,3,68,1,3,1,1,0,"EFHF",0.0202501488981537,69,"Low"
"Building 15","Dist_Heating",2013-01-08,4,66,1,3,1,1,0,"EFHF",0.0196545562835021,69,"Low"
"Building 15","Dist_Heating",2013-01-08,5,66,1,3,1,0,0,"EFHF",0.0196545562835021,69,"Low"
"Building 15","Dist_Heating",2013-01-08,6,78,1,3,1,0,0,"EFHF",0.0232281119714116,69,"High"
"Building 15","Dist_Heating",2013-01-08,7,94,1,3,1,0,0,"EFHF",0.0279928528886242,69,"High"
"Building 15","Dist_Heating",2013-01-08,8,101,1,3,1,0,0,"EFHF",0.0300774270399047,69,"High"
"Building 15","Dist_Heating",2013-01-08,9,102,1,3,1,0,0,"EFHF",0.0303752233472305,69,"High"
"Building 15","Dist_Heating",2013-01-08,10,108,1,3,1,0,0,"EFHF",0.0321620011911852,69,"High"
"Building 15","Dist_Heating",2013-01-08,11,106,1,3,1,0,0,"EFHF",0.0315664085765337,69,"High"
"Building 15","Dist_Heating",2013-01-08,12,111,1,3,1,0,0,"EFHF",0.0330553901131626,69,"High"
"Building 15","Dist_Heating",2013-01-08,13,121,1,3,1,0,0,"EFHF",0.0360333531864205,69,"High"
"Building 15","Dist_Heating",2013-01-08,14,118,1,3,1,0,0,"EFHF",0.0351399642644431,69,"High"
"Building 15","Dist_Heating",2013-01-08,15,112,1,3,1,0,0,"EFHF",0.0333531864204884,69,"High"
"Building 15","Dist_Heating",2013-01-08,16,103,1,3,1,0,0,"EFHF",0.0306730196545563,69,"High"
"Building 15","Dist_Heating",2013-01-08,17,103,1,3,1,0,0,"EFHF",0.0306730196545563,69,"High"
"Building 15","Dist_Heating",2013-01-08,18,91,1,3,1,0,0,"EFHF",0.0270994639666468,69,"High"
"Building 15","Dist_Heating",2013-01-08,19,75,1,3,1,0,0,"EFHF",0.0223347230494342,69,"High"
"Building 15","Dist_Heating",2013-01-08,20,68,1,3,1,0,0,"EFHF",0.0202501488981537,69,"Low"
"Building 15","Dist_Heating",2013-01-08,21,68,1,3,1,0,0,"EFHF",0.0202501488981537,69,"Low"
"Building 15","Dist_Heating",2013-01-08,22,63,1,3,1,1,0,"EFHF",0.0187611673615247,69,"Low"
"Building 15","Dist_Heating",2013-01-08,23,64,1,3,1,1,0,"EFHF",0.0190589636688505,69,"Low"
"Building 15","Dist_Heating",2013-01-09,0,65,1,4,1,1,0,"EFHF",0.0193567599761763,66,"Low"
"Building 15","Dist_Heating",2013-01-09,1,66,1,4,1,1,0,"EFHF",0.0196545562835021,66,"Low"
"Building 15","Dist_Heating",2013-01-09,2,63,1,4,1,1,0,"EFHF",0.0187611673615247,66,"Low"
"Building 15","Dist_Heating",2013-01-09,3,64,1,4,1,1,0,"EFHF",0.0190589636688505,66,"Low"
"Building 15","Dist_Heating",2013-01-09,4,64,1,4,1,1,0,"EFHF",0.0190589636688505,66,"Low"
"Building 15","Dist_Heating",2013-01-09,5,63,1,4,1,0,0,"EFHF",0.0187611673615247,66,"Low"
"Building 15","Dist_Heating",2013-01-09,6,72,1,4,1,0,0,"EFHF",0.0214413341274568,66,"High"
"Building 15","Dist_Heating",2013-01-09,7,89,1,4,1,0,0,"EFHF",0.0265038713519952,66,"High"
"Building 15","Dist_Heating",2013-01-09,8,100,1,4,1,0,0,"EFHF",0.0297796307325789,66,"High"
"Building 15","Dist_Heating",2013-01-09,9,104,1,4,1,0,0,"EFHF",0.0309708159618821,66,"High"
"Building 15","Dist_Heating",2013-01-09,10,102,1,4,1,0,0,"EFHF",0.0303752233472305,66,"High"
"Building 15","Dist_Heating",2013-01-09,11,103,1,4,1,0,0,"EFHF",0.0306730196545563,66,"High"
"Building 15","Dist_Heating",2013-01-09,12,106,1,4,1,0,0,"EFHF",0.0315664085765337,66,"High"
"Building 15","Dist_Heating",2013-01-09,13,114,1,4,1,0,0,"EFHF",0.03394877903514,66,"High"
"Building 15","Dist_Heating",2013-01-09,14,114,1,4,1,0,0,"EFHF",0.03394877903514,66,"High"
"Building 15","Dist_Heating",2013-01-09,15,105,1,4,1,0,0,"EFHF",0.0312686122692079,66,"High"
"Building 15","Dist_Heating",2013-01-09,16,101,1,4,1,0,0,"EFHF",0.0300774270399047,66,"High"
"Building 15","Dist_Heating",2013-01-09,17,102,1,4,1,0,0,"EFHF",0.0303752233472305,66,"High"
"Building 15","Dist_Heating",2013-01-09,18,94,1,4,1,0,0,"EFHF",0.0279928528886242,66,"High"
"Building 15","Dist_Heating",2013-01-09,19,83,1,4,1,0,0,"EFHF",0.0247170935080405,66,"High"
"Building 15","Dist_Heating",2013-01-09,20,75,1,4,1,0,0,"EFHF",0.0223347230494342,66,"High"
"Building 15","Dist_Heating",2013-01-09,21,73,1,4,1,0,0,"EFHF",0.0217391304347826,66,"High"
"Building 15","Dist_Heating",2013-01-09,22,75,1,4,1,1,0,"EFHF",0.0223347230494342,66,"High"
"Building 15","Dist_Heating",2013-01-09,23,70,1,4,1,1,0,"EFHF",0.0208457415128052,66,"High"
"Building 15","Dist_Heating",2013-01-10,0,71,1,5,1,1,0,"EFHF",0.021143537820131,73.5,"Low"
"Building 15","Dist_Heating",2013-01-10,1,70,1,5,1,1,0,"EFHF",0.0208457415128052,73.5,"Low"
"Building 15","Dist_Heating",2013-01-10,2,72,1,5,1,1,0,"EFHF",0.0214413341274568,73.5,"Low"
"Building 15","Dist_Heating",2013-01-10,3,73,1,5,1,1,0,"EFHF",0.0217391304347826,73.5,"Low"
"Building 15","Dist_Heating",2013-01-10,4,71,1,5,1,1,0,"EFHF",0.021143537820131,73.5,"Low"
"Building 15","Dist_Heating",2013-01-10,5,73,1,5,1,0,0,"EFHF",0.0217391304347826,73.5,"Low"
"Building 15","Dist_Heating",2013-01-10,6,84,1,5,1,0,0,"EFHF",0.0250148898153663,73.5,"High"
"Building 15","Dist_Heating",2013-01-10,7,103,1,5,1,0,0,"EFHF",0.0306730196545563,73.5,"High"
"Building 15","Dist_Heating",2013-01-10,8,116,1,5,1,0,0,"EFHF",0.0345443716497915,73.5,"High"
"Building 15","Dist_Heating",2013-01-10,9,119,1,5,1,0,0,"EFHF",0.0354377605717689,73.5,"High"
"Building 15","Dist_Heating",2013-01-10,10,121,1,5,1,0,0,"EFHF",0.0360333531864205,73.5,"High"
"Building 15","Dist_Heating",2013-01-10,11,122,1,5,1,0,0,"EFHF",0.0363311494937463,73.5,"High"
"Building 15","Dist_Heating",2013-01-10,12,132,1,5,1,0,0,"EFHF",0.0393091125670042,73.5,"High"
"Building 15","Dist_Heating",2013-01-10,13,140,1,5,1,0,0,"EFHF",0.0416914830256105,73.5,"High"
"Building 15","Dist_Heating",2013-01-10,14,141,1,5,1,0,0,"EFHF",0.0419892793329363,73.5,"High"
"Building 15","Dist_Heating",2013-01-10,15,128,1,5,1,0,0,"EFHF",0.038117927337701,73.5,"High"
"Building 15","Dist_Heating",2013-01-10,16,121,1,5,1,0,0,"EFHF",0.0360333531864205,73.5,"High"
"Building 15","Dist_Heating",2013-01-10,17,125,1,5,1,0,0,"EFHF",0.0372245384157236,73.5,"High"
"Building 15","Dist_Heating",2013-01-10,18,114,1,5,1,0,0,"EFHF",0.03394877903514,73.5,"High"
"Building 15","Dist_Heating",2013-01-10,19,93,1,5,1,0,0,"EFHF",0.0276950565812984,73.5,"High"
"Building 15","Dist_Heating",2013-01-10,20,85,1,5,1,0,0,"EFHF",0.0253126861226921,73.5,"High"
"Building 15","Dist_Heating",2013-01-10,21,87,1,5,1,0,0,"EFHF",0.0259082787373437,73.5,"High"
"Building 15","Dist_Heating",2013-01-10,22,84,1,5,1,1,0,"EFHF",0.0250148898153663,73.5,"High"
"Building 15","Dist_Heating",2013-01-10,23,81,1,5,1,1,0,"EFHF",0.0241215008933889,73.5,"High"
"Building 15","Dist_Heating",2013-01-11,0,79,1,6,0,1,0,"EFHF",0.0235259082787373,84,"Low"
