"vac","type","date","hour","Consumption","month","Day.of.Week","weekday","Base_hour_Flag","Holiday","City","consumption Kwh/sqm","base_hr_usage","Base_Hour_Class"
"Building 12","Dist_Heating",2013-01-01,0,1340,1,3,1,1,1,"EFHF",0.109477124183007,1347.5,"Low"
"Building 12","Dist_Heating",2013-01-01,1,1380,1,3,1,1,1,"EFHF",0.112745098039216,1347.5,"High"
"Building 12","Dist_Heating",2013-01-01,2,1370,1,3,1,1,1,"EFHF",0.111928104575163,1347.5,"High"
"Building 12","Dist_Heating",2013-01-01,3,1370,1,3,1,1,1,"EFHF",0.111928104575163,1347.5,"High"
"Building 12","Dist_Heating",2013-01-01,4,1350,1,3,1,1,1,"EFHF",0.110294117647059,1347.5,"High"
"Building 12","Dist_Heating",2013-01-01,5,1420,1,3,1,0,1,"EFHF",0.116013071895425,1347.5,"High"
"Building 12","Dist_Heating",2013-01-01,6,1510,1,3,1,0,1,"EFHF",0.123366013071895,1347.5,"High"
"Building 12","Dist_Heating",2013-01-01,7,1590,1,3,1,0,1,"EFHF",0.129901960784314,1347.5,"High"
"Building 12","Dist_Heating",2013-01-01,8,1600,1,3,1,0,1,"EFHF",0.130718954248366,1347.5,"High"
"Building 12","Dist_Heating",2013-01-01,9,1590,1,3,1,0,1,"EFHF",0.129901960784314,1347.5,"High"
"Building 12","Dist_Heating",2013-01-01,10,1570,1,3,1,0,1,"EFHF",0.128267973856209,1347.5,"High"
"Building 12","Dist_Heating",2013-01-01,11,1570,1,3,1,0,1,"EFHF",0.128267973856209,1347.5,"High"
"Building 12","Dist_Heating",2013-01-01,12,1570,1,3,1,0,1,"EFHF",0.128267973856209,1347.5,"High"
"Building 12","Dist_Heating",2013-01-01,13,1580,1,3,1,0,1,"EFHF",0.129084967320261,1347.5,"High"
"Building 12","Dist_Heating",2013-01-01,14,1560,1,3,1,0,1,"EFHF",0.127450980392157,1347.5,"High"
"Building 12","Dist_Heating",2013-01-01,15,1570,1,3,1,0,1,"EFHF",0.128267973856209,1347.5,"High"
