"vac","type","date","hour","Consumption","month","Day.of.Week","weekday","Base_hour_Flag","Holiday","City","consumption Kwh/sqm","base_hr_usage","Base_Hour_Class"
"Building 24","Dist_Heating",2013-01-01,0,760,1,3,1,1,1,"EFHF",0.0525224602626123,757.5,"High"
"Building 24","Dist_Heating",2013-01-01,1,780,1,3,1,1,1,"EFHF",0.0539046302695231,757.5,"High"
"Building 24","Dist_Heating",2013-01-01,2,770,1,3,1,1,1,"EFHF",0.0532135452660677,757.5,"High"
"Building 24","Dist_Heating",2013-01-01,3,740,1,3,1,1,1,"EFHF",0.0511402902557015,757.5,"Low"
"Building 24","Dist_Heating",2013-01-01,4,700,1,3,1,1,1,"EFHF",0.0483759502418798,757.5,"Low"
"Building 24","Dist_Heating",2013-01-01,5,730,1,3,1,0,1,"EFHF",0.050449205252246,757.5,"Low"
"Building 24","Dist_Heating",2013-01-01,6,810,1,3,1,0,1,"EFHF",0.0559778852798894,757.5,"High"
"Building 24","Dist_Heating",2013-01-01,7,810,1,3,1,0,1,"EFHF",0.0559778852798894,757.5,"High"
"Building 24","Dist_Heating",2013-01-01,8,800,1,3,1,0,1,"EFHF",0.055286800276434,757.5,"High"
"Building 24","Dist_Heating",2013-01-01,9,790,1,3,1,0,1,"EFHF",0.0545957152729786,757.5,"High"
"Building 24","Dist_Heating",2013-01-01,10,800,1,3,1,0,1,"EFHF",0.055286800276434,757.5,"High"
"Building 24","Dist_Heating",2013-01-01,11,800,1,3,1,0,1,"EFHF",0.055286800276434,757.5,"High"
"Building 24","Dist_Heating",2013-01-01,12,790,1,3,1,0,1,"EFHF",0.0545957152729786,757.5,"High"
"Building 24","Dist_Heating",2013-01-01,13,800,1,3,1,0,1,"EFHF",0.055286800276434,757.5,"High"
"Building 24","Dist_Heating",2013-01-01,14,780,1,3,1,0,1,"EFHF",0.0539046302695231,757.5,"High"
"Building 24","Dist_Heating",2013-01-01,15,770,1,3,1,0,1,"EFHF",0.0532135452660677,757.5,"High"
"Building 24","Dist_Heating",2013-01-01,16,760,1,3,1,0,1,"EFHF",0.0525224602626123,757.5,"High"
"Building 24","Dist_Heating",2013-01-01,17,700,1,3,1,0,1,"EFHF",0.0483759502418798,757.5,"Low"
"Building 24","Dist_Heating",2013-01-01,18,680,1,3,1,0,1,"EFHF",0.0469937802349689,757.5,"Low"
"Building 24","Dist_Heating",2013-01-01,19,700,1,3,1,0,1,"EFHF",0.0483759502418798,757.5,"Low"
"Building 24","Dist_Heating",2013-01-01,20,700,1,3,1,0,1,"EFHF",0.0483759502418798,757.5,"Low"
"Building 24","Dist_Heating",2013-01-01,21,710,1,3,1,0,1,"EFHF",0.0490670352453352,757.5,"Low"
"Building 24","Dist_Heating",2013-01-01,22,720,1,3,1,1,1,"EFHF",0.0497581202487906,757.5,"Low"
