"vac","type","date","hour","Consumption","month","Day.of.Week","weekday","Base_hour_Flag","Holiday","City","consumption Kwh/sqm","base_hr_usage","Base_Hour_Class"
"Building 14","Dist_Heating",2013-01-01,0,320,1,3,1,1,1,"EFHF",0.0206892092842827,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,1,331,1,3,1,1,1,"EFHF",0.0214004008534299,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,2,313,1,3,1,1,1,"EFHF",0.020236632831189,315.25,"Low"
"Building 14","Dist_Heating",2013-01-01,3,322,1,3,1,1,1,"EFHF",0.0208185168423094,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,4,319,1,3,1,1,1,"EFHF",0.0206245555052693,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,5,348,1,3,1,0,1,"EFHF",0.0224995150966574,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,6,379,1,3,1,0,1,"EFHF",0.0245037822460723,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,7,369,1,3,1,0,1,"EFHF",0.0238572444559384,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,8,390,1,3,1,0,1,"EFHF",0.0252149738152195,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,9,379,1,3,1,0,1,"EFHF",0.0245037822460723,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,10,407,1,3,1,0,1,"EFHF",0.026314088058447,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,11,378,1,3,1,0,1,"EFHF",0.0244391284670589,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,12,398,1,3,1,0,1,"EFHF",0.0257322040473266,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,13,398,1,3,1,0,1,"EFHF",0.0257322040473266,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,14,397,1,3,1,0,1,"EFHF",0.0256675502683132,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,15,398,1,3,1,0,1,"EFHF",0.0257322040473266,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,16,398,1,3,1,0,1,"EFHF",0.0257322040473266,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,17,377,1,3,1,0,1,"EFHF",0.0243744746880455,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,18,367,1,3,1,0,1,"EFHF",0.0237279368979117,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,19,344,1,3,1,0,1,"EFHF",0.0222408999806039,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,20,345,1,3,1,0,1,"EFHF",0.0223055537596172,315.25,"High"
"Building 14","Dist_Heating",2013-01-01,21,306,1,3,1,0,1,"EFHF",0.0197840563780953,315.25,"Low"
