"vac","type","date","hour","Consumption","month","Day.of.Week","weekday","Base_hour_Flag","Holiday","City","consumption Kwh/sqm","base_hr_usage","Base_Hour_Class"
"Building 13","Dist_Heating",2013-01-01,0,140,1,3,1,1,1,"EFHF",0.0238582140422631,150,"Low"
"Building 13","Dist_Heating",2013-01-01,1,160,1,3,1,1,1,"EFHF",0.027266530334015,150,"High"
"Building 13","Dist_Heating",2013-01-01,2,150,1,3,1,1,1,"EFHF",0.0255623721881391,150,"Low"
"Building 13","Dist_Heating",2013-01-01,3,160,1,3,1,1,1,"EFHF",0.027266530334015,150,"High"
"Building 13","Dist_Heating",2013-01-01,4,160,1,3,1,1,1,"EFHF",0.027266530334015,150,"High"
"Building 13","Dist_Heating",2013-01-01,5,160,1,3,1,0,1,"EFHF",0.027266530334015,150,"High"
"Building 13","Dist_Heating",2013-01-01,6,230,1,3,1,0,1,"EFHF",0.0391956373551466,150,"High"
"Building 13","Dist_Heating",2013-01-01,7,280,1,3,1,0,1,"EFHF",0.0477164280845262,150,"High"
"Building 13","Dist_Heating",2013-01-01,8,280,1,3,1,0,1,"EFHF",0.0477164280845262,150,"High"
"Building 13","Dist_Heating",2013-01-01,9,270,1,3,1,0,1,"EFHF",0.0460122699386503,150,"High"
"Building 13","Dist_Heating",2013-01-01,10,280,1,3,1,0,1,"EFHF",0.0477164280845262,150,"High"
"Building 13","Dist_Heating",2013-01-01,11,270,1,3,1,0,1,"EFHF",0.0460122699386503,150,"High"
"Building 13","Dist_Heating",2013-01-01,12,280,1,3,1,0,1,"EFHF",0.0477164280845262,150,"High"
"Building 13","Dist_Heating",2013-01-01,13,270,1,3,1,0,1,"EFHF",0.0460122699386503,150,"High"
"Building 13","Dist_Heating",2013-01-01,14,280,1,3,1,0,1,"EFHF",0.0477164280845262,150,"High"
"Building 13","Dist_Heating",2013-01-01,15,270,1,3,1,0,1,"EFHF",0.0460122699386503,150,"High"
"Building 13","Dist_Heating",2013-01-01,16,270,1,3,1,0,1,"EFHF",0.0460122699386503,150,"High"
"Building 13","Dist_Heating",2013-01-01,17,280,1,3,1,0,1,"EFHF",0.0477164280845262,150,"High"
"Building 13","Dist_Heating",2013-01-01,18,270,1,3,1,0,1,"EFHF",0.0460122699386503,150,"High"
"Building 13","Dist_Heating",2013-01-01,19,270,1,3,1,0,1,"EFHF",0.0460122699386503,150,"High"
"Building 13","Dist_Heating",2013-01-01,20,230,1,3,1,0,1,"EFHF",0.0391956373551466,150,"High"
"Building 13","Dist_Heating",2013-01-01,21,240,1,3,1,0,1,"EFHF",0.0408997955010225,150,"High"
"Building 13","Dist_Heating",2013-01-01,22,190,1,3,1,1,1,"EFHF",0.0323790047716428,150,"High"
"Building 13","Dist_Heating",2013-01-01,23,150,1,3,1,1,1,"EFHF",0.0255623721881391,150,"Low"
"Building 13","Dist_Heating",2013-01-02,0,150,1,4,1,1,0,"EFHF",0.0255623721881391,150,"Low"
"Building 13","Dist_Heating",2013-01-02,1,150,1,4,1,1,0,"EFHF",0.0255623721881391,150,"Low"
