"vac","type","date","hour","Consumption","month","Day.of.Week","weekday","Base_hour_Flag","Holiday","City","consumption Kwh/sqm","base_hr_usage","Base_Hour_Class"
"Building 20","Dist_Heating",2013-01-01,0,240,1,3,1,1,1,"EFHF",0.033003300330033,240,"Low"
"Building 20","Dist_Heating",2013-01-01,1,240,1,3,1,1,1,"EFHF",0.033003300330033,240,"Low"
"Building 20","Dist_Heating",2013-01-01,2,250,1,3,1,1,1,"EFHF",0.0343784378437844,240,"High"
"Building 20","Dist_Heating",2013-01-01,3,240,1,3,1,1,1,"EFHF",0.033003300330033,240,"Low"
"Building 20","Dist_Heating",2013-01-01,4,240,1,3,1,1,1,"EFHF",0.033003300330033,240,"Low"
"Building 20","Dist_Heating",2013-01-01,5,250,1,3,1,0,1,"EFHF",0.0343784378437844,240,"High"
"Building 20","Dist_Heating",2013-01-01,6,240,1,3,1,0,1,"EFHF",0.033003300330033,240,"Low"
"Building 20","Dist_Heating",2013-01-01,7,280,1,3,1,0,1,"EFHF",0.0385038503850385,240,"High"
"Building 20","Dist_Heating",2013-01-01,8,350,1,3,1,0,1,"EFHF",0.0481298129812981,240,"High"
"Building 20","Dist_Heating",2013-01-01,9,340,1,3,1,0,1,"EFHF",0.0467546754675468,240,"High"
"Building 20","Dist_Heating",2013-01-01,10,340,1,3,1,0,1,"EFHF",0.0467546754675468,240,"High"
"Building 20","Dist_Heating",2013-01-01,11,330,1,3,1,0,1,"EFHF",0.0453795379537954,240,"High"
"Building 20","Dist_Heating",2013-01-01,12,340,1,3,1,0,1,"EFHF",0.0467546754675468,240,"High"
"Building 20","Dist_Heating",2013-01-01,13,340,1,3,1,0,1,"EFHF",0.0467546754675468,240,"High"
"Building 20","Dist_Heating",2013-01-01,14,340,1,3,1,0,1,"EFHF",0.0467546754675468,240,"High"
"Building 20","Dist_Heating",2013-01-01,15,350,1,3,1,0,1,"EFHF",0.0481298129812981,240,"High"
"Building 20","Dist_Heating",2013-01-01,16,330,1,3,1,0,1,"EFHF",0.0453795379537954,240,"High"
"Building 20","Dist_Heating",2013-01-01,17,270,1,3,1,0,1,"EFHF",0.0371287128712871,240,"High"
"Building 20","Dist_Heating",2013-01-01,18,280,1,3,1,0,1,"EFHF",0.0385038503850385,240,"High"
"Building 20","Dist_Heating",2013-01-01,19,270,1,3,1,0,1,"EFHF",0.0371287128712871,240,"High"
"Building 20","Dist_Heating",2013-01-01,20,250,1,3,1,0,1,"EFHF",0.0343784378437844,240,"High"
"Building 20","Dist_Heating",2013-01-01,21,220,1,3,1,0,1,"EFHF",0.0302530253025303,240,"Low"
"Building 20","Dist_Heating",2013-01-01,22,230,1,3,1,1,1,"EFHF",0.0316281628162816,240,"Low"
"Building 20","Dist_Heating",2013-01-01,23,230,1,3,1,1,1,"EFHF",0.0316281628162816,240,"Low"
"Building 20","Dist_Heating",2013-01-02,0,240,1,4,1,1,0,"EFHF",0.033003300330033,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,1,230,1,4,1,1,0,"EFHF",0.0316281628162816,237.5,"Low"
"Building 20","Dist_Heating",2013-01-02,2,230,1,4,1,1,0,"EFHF",0.0316281628162816,237.5,"Low"
"Building 20","Dist_Heating",2013-01-02,3,240,1,4,1,1,0,"EFHF",0.033003300330033,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,4,240,1,4,1,1,0,"EFHF",0.033003300330033,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,5,240,1,4,1,0,0,"EFHF",0.033003300330033,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,6,250,1,4,1,0,0,"EFHF",0.0343784378437844,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,7,300,1,4,1,0,0,"EFHF",0.0412541254125413,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,8,370,1,4,1,0,0,"EFHF",0.0508800880088009,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,9,370,1,4,1,0,0,"EFHF",0.0508800880088009,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,10,370,1,4,1,0,0,"EFHF",0.0508800880088009,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,11,360,1,4,1,0,0,"EFHF",0.0495049504950495,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,12,360,1,4,1,0,0,"EFHF",0.0495049504950495,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,13,350,1,4,1,0,0,"EFHF",0.0481298129812981,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,14,360,1,4,1,0,0,"EFHF",0.0495049504950495,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,15,360,1,4,1,0,0,"EFHF",0.0495049504950495,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,16,350,1,4,1,0,0,"EFHF",0.0481298129812981,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,17,280,1,4,1,0,0,"EFHF",0.0385038503850385,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,18,290,1,4,1,0,0,"EFHF",0.0398789878987899,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,19,290,1,4,1,0,0,"EFHF",0.0398789878987899,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,20,260,1,4,1,0,0,"EFHF",0.0357535753575358,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,21,240,1,4,1,0,0,"EFHF",0.033003300330033,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,22,240,1,4,1,1,0,"EFHF",0.033003300330033,237.5,"High"
"Building 20","Dist_Heating",2013-01-02,23,250,1,4,1,1,0,"EFHF",0.0343784378437844,237.5,"High"
"Building 20","Dist_Heating",2013-01-03,0,250,1,5,1,1,0,"EFHF",0.0343784378437844,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,1,240,1,5,1,1,0,"EFHF",0.033003300330033,247.5,"Low"
"Building 20","Dist_Heating",2013-01-03,2,250,1,5,1,1,0,"EFHF",0.0343784378437844,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,3,250,1,5,1,1,0,"EFHF",0.0343784378437844,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,4,250,1,5,1,1,0,"EFHF",0.0343784378437844,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,5,260,1,5,1,0,0,"EFHF",0.0357535753575358,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,6,250,1,5,1,0,0,"EFHF",0.0343784378437844,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,7,310,1,5,1,0,0,"EFHF",0.0426292629262926,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,8,390,1,5,1,0,0,"EFHF",0.0536303630363036,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,9,380,1,5,1,0,0,"EFHF",0.0522552255225523,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,10,390,1,5,1,0,0,"EFHF",0.0536303630363036,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,11,380,1,5,1,0,0,"EFHF",0.0522552255225523,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,12,380,1,5,1,0,0,"EFHF",0.0522552255225523,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,13,380,1,5,1,0,0,"EFHF",0.0522552255225523,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,14,380,1,5,1,0,0,"EFHF",0.0522552255225523,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,15,380,1,5,1,0,0,"EFHF",0.0522552255225523,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,16,370,1,5,1,0,0,"EFHF",0.0508800880088009,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,17,300,1,5,1,0,0,"EFHF",0.0412541254125413,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,18,310,1,5,1,0,0,"EFHF",0.0426292629262926,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,19,310,1,5,1,0,0,"EFHF",0.0426292629262926,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,20,270,1,5,1,0,0,"EFHF",0.0371287128712871,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,21,250,1,5,1,0,0,"EFHF",0.0343784378437844,247.5,"High"
"Building 20","Dist_Heating",2013-01-03,22,240,1,5,1,1,0,"EFHF",0.033003300330033,247.5,"Low"
"Building 20","Dist_Heating",2013-01-03,23,250,1,5,1,1,0,"EFHF",0.0343784378437844,247.5,"High"
"Building 20","Dist_Heating",2013-01-04,0,240,1,6,0,1,0,"EFHF",0.033003300330033,240,"Low"
"Building 20","Dist_Heating",2013-01-04,1,240,1,6,0,1,0,"EFHF",0.033003300330033,240,"Low"
"Building 20","Dist_Heating",2013-01-04,2,240,1,6,0,1,0,"EFHF",0.033003300330033,240,"Low"
"Building 20","Dist_Heating",2013-01-04,3,240,1,6,0,1,0,"EFHF",0.033003300330033,240,"Low"
"Building 20","Dist_Heating",2013-01-04,4,250,1,6,0,1,0,"EFHF",0.0343784378437844,240,"High"
"Building 20","Dist_Heating",2013-01-04,5,250,1,6,0,0,0,"EFHF",0.0343784378437844,240,"High"
"Building 20","Dist_Heating",2013-01-04,6,250,1,6,0,0,0,"EFHF",0.0343784378437844,240,"High"
"Building 20","Dist_Heating",2013-01-04,7,310,1,6,0,0,0,"EFHF",0.0426292629262926,240,"High"
"Building 20","Dist_Heating",2013-01-04,8,380,1,6,0,0,0,"EFHF",0.0522552255225523,240,"High"
"Building 20","Dist_Heating",2013-01-04,9,390,1,6,0,0,0,"EFHF",0.0536303630363036,240,"High"
"Building 20","Dist_Heating",2013-01-04,10,390,1,6,0,0,0,"EFHF",0.0536303630363036,240,"High"
"Building 20","Dist_Heating",2013-01-04,11,380,1,6,0,0,0,"EFHF",0.0522552255225523,240,"High"
"Building 20","Dist_Heating",2013-01-04,12,380,1,6,0,0,0,"EFHF",0.0522552255225523,240,"High"
"Building 20","Dist_Heating",2013-01-04,13,360,1,6,0,0,0,"EFHF",0.0495049504950495,240,"High"
"Building 20","Dist_Heating",2013-01-04,14,380,1,6,0,0,0,"EFHF",0.0522552255225523,240,"High"
"Building 20","Dist_Heating",2013-01-04,15,360,1,6,0,0,0,"EFHF",0.0495049504950495,240,"High"
"Building 20","Dist_Heating",2013-01-04,16,340,1,6,0,0,0,"EFHF",0.0467546754675468,240,"High"
"Building 20","Dist_Heating",2013-01-04,17,280,1,6,0,0,0,"EFHF",0.0385038503850385,240,"High"
"Building 20","Dist_Heating",2013-01-04,18,280,1,6,0,0,0,"EFHF",0.0385038503850385,240,"High"
"Building 20","Dist_Heating",2013-01-04,19,280,1,6,0,0,0,"EFHF",0.0385038503850385,240,"High"
"Building 20","Dist_Heating",2013-01-04,20,250,1,6,0,0,0,"EFHF",0.0343784378437844,240,"High"
"Building 20","Dist_Heating",2013-01-04,21,240,1,6,0,0,0,"EFHF",0.033003300330033,240,"Low"
"Building 20","Dist_Heating",2013-01-04,22,240,1,6,0,1,0,"EFHF",0.033003300330033,240,"Low"
"Building 20","Dist_Heating",2013-01-04,23,240,1,6,0,1,0,"EFHF",0.033003300330033,240,"Low"
"Building 20","Dist_Heating",2013-01-05,0,250,1,7,0,1,0,"EFHF",0.0343784378437844,272.5,"Low"
"Building 20","Dist_Heating",2013-01-05,1,250,1,7,0,1,0,"EFHF",0.0343784378437844,272.5,"Low"
"Building 20","Dist_Heating",2013-01-05,2,260,1,7,0,1,0,"EFHF",0.0357535753575358,272.5,"Low"
"Building 20","Dist_Heating",2013-01-05,3,280,1,7,0,1,0,"EFHF",0.0385038503850385,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,4,280,1,7,0,1,0,"EFHF",0.0385038503850385,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,5,280,1,7,0,0,0,"EFHF",0.0385038503850385,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,6,280,1,7,0,0,0,"EFHF",0.0385038503850385,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,7,290,1,7,0,0,0,"EFHF",0.0398789878987899,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,8,300,1,7,0,0,0,"EFHF",0.0412541254125413,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,9,300,1,7,0,0,0,"EFHF",0.0412541254125413,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,10,310,1,7,0,0,0,"EFHF",0.0426292629262926,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,11,290,1,7,0,0,0,"EFHF",0.0398789878987899,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,12,300,1,7,0,0,0,"EFHF",0.0412541254125413,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,13,290,1,7,0,0,0,"EFHF",0.0398789878987899,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,14,300,1,7,0,0,0,"EFHF",0.0412541254125413,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,15,290,1,7,0,0,0,"EFHF",0.0398789878987899,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,16,310,1,7,0,0,0,"EFHF",0.0426292629262926,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,17,310,1,7,0,0,0,"EFHF",0.0426292629262926,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,18,320,1,7,0,0,0,"EFHF",0.044004400440044,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,19,320,1,7,0,0,0,"EFHF",0.044004400440044,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,20,320,1,7,0,0,0,"EFHF",0.044004400440044,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,21,330,1,7,0,0,0,"EFHF",0.0453795379537954,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,22,330,1,7,0,1,0,"EFHF",0.0453795379537954,272.5,"High"
"Building 20","Dist_Heating",2013-01-05,23,330,1,7,0,1,0,"EFHF",0.0453795379537954,272.5,"High"
"Building 20","Dist_Heating",2013-01-06,0,340,1,1,1,1,1,"EFHF",0.0467546754675468,340,"Low"
"Building 20","Dist_Heating",2013-01-06,1,330,1,1,1,1,1,"EFHF",0.0453795379537954,340,"Low"
"Building 20","Dist_Heating",2013-01-06,2,330,1,1,1,1,1,"EFHF",0.0453795379537954,340,"Low"
"Building 20","Dist_Heating",2013-01-06,3,330,1,1,1,1,1,"EFHF",0.0453795379537954,340,"Low"
"Building 20","Dist_Heating",2013-01-06,4,330,1,1,1,1,1,"EFHF",0.0453795379537954,340,"Low"
"Building 20","Dist_Heating",2013-01-06,5,320,1,1,1,0,1,"EFHF",0.044004400440044,340,"Low"
"Building 20","Dist_Heating",2013-01-06,6,320,1,1,1,0,1,"EFHF",0.044004400440044,340,"Low"
"Building 20","Dist_Heating",2013-01-06,7,330,1,1,1,0,1,"EFHF",0.0453795379537954,340,"Low"
"Building 20","Dist_Heating",2013-01-06,8,330,1,1,1,0,1,"EFHF",0.0453795379537954,340,"Low"
"Building 20","Dist_Heating",2013-01-06,9,340,1,1,1,0,1,"EFHF",0.0467546754675468,340,"Low"
"Building 20","Dist_Heating",2013-01-06,10,340,1,1,1,0,1,"EFHF",0.0467546754675468,340,"Low"
"Building 20","Dist_Heating",2013-01-06,11,330,1,1,1,0,1,"EFHF",0.0453795379537954,340,"Low"
"Building 20","Dist_Heating",2013-01-06,12,330,1,1,1,0,1,"EFHF",0.0453795379537954,340,"Low"
"Building 20","Dist_Heating",2013-01-06,13,340,1,1,1,0,1,"EFHF",0.0467546754675468,340,"Low"
"Building 20","Dist_Heating",2013-01-06,14,330,1,1,1,0,1,"EFHF",0.0453795379537954,340,"Low"
"Building 20","Dist_Heating",2013-01-06,15,330,1,1,1,0,1,"EFHF",0.0453795379537954,340,"Low"
"Building 20","Dist_Heating",2013-01-06,16,340,1,1,1,0,1,"EFHF",0.0467546754675468,340,"Low"
"Building 20","Dist_Heating",2013-01-06,17,340,1,1,1,0,1,"EFHF",0.0467546754675468,340,"Low"
"Building 20","Dist_Heating",2013-01-06,18,350,1,1,1,0,1,"EFHF",0.0481298129812981,340,"High"
"Building 20","Dist_Heating",2013-01-06,19,340,1,1,1,0,1,"EFHF",0.0467546754675468,340,"Low"
"Building 20","Dist_Heating",2013-01-06,20,350,1,1,1,0,1,"EFHF",0.0481298129812981,340,"High"
"Building 20","Dist_Heating",2013-01-06,21,350,1,1,1,0,1,"EFHF",0.0481298129812981,340,"High"
"Building 20","Dist_Heating",2013-01-06,22,350,1,1,1,1,1,"EFHF",0.0481298129812981,340,"High"
"Building 20","Dist_Heating",2013-01-06,23,360,1,1,1,1,1,"EFHF",0.0495049504950495,340,"High"
"Building 20","Dist_Heating",2013-01-07,0,360,1,2,1,1,0,"EFHF",0.0495049504950495,350,"High"
"Building 20","Dist_Heating",2013-01-07,1,370,1,2,1,1,0,"EFHF",0.0508800880088009,350,"High"
"Building 20","Dist_Heating",2013-01-07,2,360,1,2,1,1,0,"EFHF",0.0495049504950495,350,"High"
"Building 20","Dist_Heating",2013-01-07,3,370,1,2,1,1,0,"EFHF",0.0508800880088009,350,"High"
"Building 20","Dist_Heating",2013-01-07,4,370,1,2,1,1,0,"EFHF",0.0508800880088009,350,"High"
"Building 20","Dist_Heating",2013-01-07,5,370,1,2,1,0,0,"EFHF",0.0508800880088009,350,"High"
"Building 20","Dist_Heating",2013-01-07,6,380,1,2,1,0,0,"EFHF",0.0522552255225523,350,"High"
"Building 20","Dist_Heating",2013-01-07,7,460,1,2,1,0,0,"EFHF",0.0632563256325633,350,"High"
"Building 20","Dist_Heating",2013-01-07,8,580,1,2,1,0,0,"EFHF",0.0797579757975798,350,"High"
"Building 20","Dist_Heating",2013-01-07,9,570,1,2,1,0,0,"EFHF",0.0783828382838284,350,"High"
"Building 20","Dist_Heating",2013-01-07,10,550,1,2,1,0,0,"EFHF",0.0756325632563256,350,"High"
"Building 20","Dist_Heating",2013-01-07,11,540,1,2,1,0,0,"EFHF",0.0742574257425743,350,"High"
"Building 20","Dist_Heating",2013-01-07,12,520,1,2,1,0,0,"EFHF",0.0715071507150715,350,"High"
"Building 20","Dist_Heating",2013-01-07,13,540,1,2,1,0,0,"EFHF",0.0742574257425743,350,"High"
"Building 20","Dist_Heating",2013-01-07,14,500,1,2,1,0,0,"EFHF",0.0687568756875688,350,"High"
"Building 20","Dist_Heating",2013-01-07,15,480,1,2,1,0,0,"EFHF",0.066006600660066,350,"High"
"Building 20","Dist_Heating",2013-01-07,16,470,1,2,1,0,0,"EFHF",0.0646314631463146,350,"High"
"Building 20","Dist_Heating",2013-01-07,17,380,1,2,1,0,0,"EFHF",0.0522552255225523,350,"High"
"Building 20","Dist_Heating",2013-01-07,18,370,1,2,1,0,0,"EFHF",0.0508800880088009,350,"High"
"Building 20","Dist_Heating",2013-01-07,19,370,1,2,1,0,0,"EFHF",0.0508800880088009,350,"High"
"Building 20","Dist_Heating",2013-01-07,20,330,1,2,1,0,0,"EFHF",0.0453795379537954,350,"Low"
"Building 20","Dist_Heating",2013-01-07,21,300,1,2,1,0,0,"EFHF",0.0412541254125413,350,"Low"
"Building 20","Dist_Heating",2013-01-07,22,310,1,2,1,1,0,"EFHF",0.0426292629262926,350,"Low"
"Building 20","Dist_Heating",2013-01-07,23,310,1,2,1,1,0,"EFHF",0.0426292629262926,350,"Low"
"Building 20","Dist_Heating",2013-01-08,0,300,1,3,1,1,0,"EFHF",0.0412541254125413,295,"High"
"Building 20","Dist_Heating",2013-01-08,1,300,1,3,1,1,0,"EFHF",0.0412541254125413,295,"High"
"Building 20","Dist_Heating",2013-01-08,2,300,1,3,1,1,0,"EFHF",0.0412541254125413,295,"High"
"Building 20","Dist_Heating",2013-01-08,3,290,1,3,1,1,0,"EFHF",0.0398789878987899,295,"Low"
"Building 20","Dist_Heating",2013-01-08,4,280,1,3,1,1,0,"EFHF",0.0385038503850385,295,"Low"
"Building 20","Dist_Heating",2013-01-08,5,290,1,3,1,0,0,"EFHF",0.0398789878987899,295,"Low"
"Building 20","Dist_Heating",2013-01-08,6,300,1,3,1,0,0,"EFHF",0.0412541254125413,295,"High"
"Building 20","Dist_Heating",2013-01-08,7,360,1,3,1,0,0,"EFHF",0.0495049504950495,295,"High"
"Building 20","Dist_Heating",2013-01-08,8,420,1,3,1,0,0,"EFHF",0.0577557755775578,295,"High"
"Building 20","Dist_Heating",2013-01-08,9,440,1,3,1,0,0,"EFHF",0.0605060506050605,295,"High"
"Building 20","Dist_Heating",2013-01-08,10,420,1,3,1,0,0,"EFHF",0.0577557755775578,295,"High"
"Building 20","Dist_Heating",2013-01-08,11,440,1,3,1,0,0,"EFHF",0.0605060506050605,295,"High"
"Building 20","Dist_Heating",2013-01-08,12,410,1,3,1,0,0,"EFHF",0.0563806380638064,295,"High"
"Building 20","Dist_Heating",2013-01-08,13,410,1,3,1,0,0,"EFHF",0.0563806380638064,295,"High"
"Building 20","Dist_Heating",2013-01-08,14,410,1,3,1,0,0,"EFHF",0.0563806380638064,295,"High"
"Building 20","Dist_Heating",2013-01-08,15,400,1,3,1,0,0,"EFHF",0.055005500550055,295,"High"
"Building 20","Dist_Heating",2013-01-08,16,390,1,3,1,0,0,"EFHF",0.0536303630363036,295,"High"
"Building 20","Dist_Heating",2013-01-08,17,310,1,3,1,0,0,"EFHF",0.0426292629262926,295,"High"
"Building 20","Dist_Heating",2013-01-08,18,310,1,3,1,0,0,"EFHF",0.0426292629262926,295,"High"
"Building 20","Dist_Heating",2013-01-08,19,310,1,3,1,0,0,"EFHF",0.0426292629262926,295,"High"
"Building 20","Dist_Heating",2013-01-08,20,300,1,3,1,0,0,"EFHF",0.0412541254125413,295,"High"
"Building 20","Dist_Heating",2013-01-08,21,270,1,3,1,0,0,"EFHF",0.0371287128712871,295,"Low"
"Building 20","Dist_Heating",2013-01-08,22,260,1,3,1,1,0,"EFHF",0.0357535753575358,295,"Low"
"Building 20","Dist_Heating",2013-01-08,23,280,1,3,1,1,0,"EFHF",0.0385038503850385,295,"Low"
"Building 20","Dist_Heating",2013-01-09,0,270,1,4,1,1,0,"EFHF",0.0371287128712871,277.5,"Low"
"Building 20","Dist_Heating",2013-01-09,1,280,1,4,1,1,0,"EFHF",0.0385038503850385,277.5,"High"
"Building 20","Dist_Heating",2013-01-09,2,270,1,4,1,1,0,"EFHF",0.0371287128712871,277.5,"Low"
"Building 20","Dist_Heating",2013-01-09,3,270,1,4,1,1,0,"EFHF",0.0371287128712871,277.5,"Low"
"Building 20","Dist_Heating",2013-01-09,4,270,1,4,1,1,0,"EFHF",0.0371287128712871,277.5,"Low"
"Building 20","Dist_Heating",2013-01-09,5,270,1,4,1,0,0,"EFHF",0.0371287128712871,277.5,"Low"
"Building 20","Dist_Heating",2013-01-09,6,270,1,4,1,0,0,"EFHF",0.0371287128712871,277.5,"Low"
"Building 20","Dist_Heating",2013-01-09,7,350,1,4,1,0,0,"EFHF",0.0481298129812981,277.5,"High"
"Building 20","Dist_Heating",2013-01-09,8,430,1,4,1,0,0,"EFHF",0.0591309130913091,277.5,"High"
"Building 20","Dist_Heating",2013-01-09,9,420,1,4,1,0,0,"EFHF",0.0577557755775578,277.5,"High"
"Building 20","Dist_Heating",2013-01-09,10,410,1,4,1,0,0,"EFHF",0.0563806380638064,277.5,"High"
"Building 20","Dist_Heating",2013-01-09,11,410,1,4,1,0,0,"EFHF",0.0563806380638064,277.5,"High"
"Building 20","Dist_Heating",2013-01-09,12,410,1,4,1,0,0,"EFHF",0.0563806380638064,277.5,"High"
"Building 20","Dist_Heating",2013-01-09,13,390,1,4,1,0,0,"EFHF",0.0536303630363036,277.5,"High"
