"vac","type","date","hour","Consumption","month","Day.of.Week","weekday","Base_hour_Flag","Holiday","City","consumption Kwh/sqm","base_hr_usage","Base_Hour_Class"
"Building 28","Dist_Heating",2013-01-03,7,700,1,5,1,0,0,"EFHF",0.0948509485094851,300,"High"
"Building 28","Dist_Heating",2013-01-03,8,700,1,5,1,0,0,"EFHF",0.0948509485094851,300,"High"
"Building 28","Dist_Heating",2013-01-03,9,700,1,5,1,0,0,"EFHF",0.0948509485094851,300,"High"
"Building 28","Dist_Heating",2013-01-03,10,600,1,5,1,0,0,"EFHF",0.0813008130081301,300,"High"
"Building 28","Dist_Heating",2013-01-03,11,700,1,5,1,0,0,"EFHF",0.0948509485094851,300,"High"
"Building 28","Dist_Heating",2013-01-03,12,700,1,5,1,0,0,"EFHF",0.0948509485094851,300,"High"
"Building 28","Dist_Heating",2013-01-03,13,600,1,5,1,0,0,"EFHF",0.0813008130081301,300,"High"
"Building 28","Dist_Heating",2013-01-03,14,700,1,5,1,0,0,"EFHF",0.0948509485094851,300,"High"
"Building 28","Dist_Heating",2013-01-03,15,600,1,5,1,0,0,"EFHF",0.0813008130081301,300,"High"
"Building 28","Dist_Heating",2013-01-03,16,700,1,5,1,0,0,"EFHF",0.0948509485094851,300,"High"
"Building 28","Dist_Heating",2013-01-03,17,700,1,5,1,0,0,"EFHF",0.0948509485094851,300,"High"
"Building 28","Dist_Heating",2013-01-03,18,500,1,5,1,0,0,"EFHF",0.0677506775067751,300,"High"
"Building 28","Dist_Heating",2013-01-03,19,600,1,5,1,0,0,"EFHF",0.0813008130081301,300,"High"
"Building 28","Dist_Heating",2013-01-03,20,400,1,5,1,0,0,"EFHF",0.0542005420054201,300,"High"
"Building 28","Dist_Heating",2013-01-03,21,500,1,5,1,0,0,"EFHF",0.0677506775067751,300,"High"
"Building 28","Dist_Heating",2013-01-03,22,400,1,5,1,1,0,"EFHF",0.0542005420054201,300,"High"
"Building 28","Dist_Heating",2013-01-03,23,300,1,5,1,1,0,"EFHF",0.040650406504065,300,"Low"
"Building 28","Dist_Heating",2013-01-04,0,200,1,6,0,1,0,"EFHF",0.02710027100271,275,"Low"
"Building 28","Dist_Heating",2013-01-04,1,300,1,6,0,1,0,"EFHF",0.040650406504065,275,"High"
"Building 28","Dist_Heating",2013-01-04,2,300,1,6,0,1,0,"EFHF",0.040650406504065,275,"High"
"Building 28","Dist_Heating",2013-01-04,3,300,1,6,0,1,0,"EFHF",0.040650406504065,275,"High"
"Building 28","Dist_Heating",2013-01-04,4,300,1,6,0,1,0,"EFHF",0.040650406504065,275,"High"
"Building 28","Dist_Heating",2013-01-04,5,300,1,6,0,0,0,"EFHF",0.040650406504065,275,"High"
"Building 28","Dist_Heating",2013-01-04,6,500,1,6,0,0,0,"EFHF",0.0677506775067751,275,"High"
"Building 28","Dist_Heating",2013-01-04,7,700,1,6,0,0,0,"EFHF",0.0948509485094851,275,"High"
"Building 28","Dist_Heating",2013-01-04,8,800,1,6,0,0,0,"EFHF",0.10840108401084,275,"High"
"Building 28","Dist_Heating",2013-01-04,9,700,1,6,0,0,0,"EFHF",0.0948509485094851,275,"High"
"Building 28","Dist_Heating",2013-01-04,10,600,1,6,0,0,0,"EFHF",0.0813008130081301,275,"High"
"Building 28","Dist_Heating",2013-01-04,11,700,1,6,0,0,0,"EFHF",0.0948509485094851,275,"High"
"Building 28","Dist_Heating",2013-01-04,12,600,1,6,0,0,0,"EFHF",0.0813008130081301,275,"High"
"Building 28","Dist_Heating",2013-01-04,13,600,1,6,0,0,0,"EFHF",0.0813008130081301,275,"High"
"Building 28","Dist_Heating",2013-01-04,14,600,1,6,0,0,0,"EFHF",0.0813008130081301,275,"High"
"Building 28","Dist_Heating",2013-01-04,15,700,1,6,0,0,0,"EFHF",0.0948509485094851,275,"High"
"Building 28","Dist_Heating",2013-01-04,16,600,1,6,0,0,0,"EFHF",0.0813008130081301,275,"High"
"Building 28","Dist_Heating",2013-01-04,17,600,1,6,0,0,0,"EFHF",0.0813008130081301,275,"High"
"Building 28","Dist_Heating",2013-01-04,18,500,1,6,0,0,0,"EFHF",0.0677506775067751,275,"High"
"Building 28","Dist_Heating",2013-01-04,19,600,1,6,0,0,0,"EFHF",0.0813008130081301,275,"High"
"Building 28","Dist_Heating",2013-01-04,20,400,1,6,0,0,0,"EFHF",0.0542005420054201,275,"High"
"Building 28","Dist_Heating",2013-01-04,21,400,1,6,0,0,0,"EFHF",0.0542005420054201,275,"High"
"Building 28","Dist_Heating",2013-01-04,22,400,1,6,0,1,0,"EFHF",0.0542005420054201,275,"High"
"Building 28","Dist_Heating",2013-01-04,23,300,1,6,0,1,0,"EFHF",0.040650406504065,275,"High"
"Building 28","Dist_Heating",2013-01-05,0,400,1,7,0,1,0,"EFHF",0.0542005420054201,350,"High"
"Building 28","Dist_Heating",2013-01-05,1,300,1,7,0,1,0,"EFHF",0.040650406504065,350,"Low"
"Building 28","Dist_Heating",2013-01-05,2,300,1,7,0,1,0,"EFHF",0.040650406504065,350,"Low"
"Building 28","Dist_Heating",2013-01-05,3,300,1,7,0,1,0,"EFHF",0.040650406504065,350,"Low"
"Building 28","Dist_Heating",2013-01-05,4,300,1,7,0,1,0,"EFHF",0.040650406504065,350,"Low"
"Building 28","Dist_Heating",2013-01-05,5,400,1,7,0,0,0,"EFHF",0.0542005420054201,350,"High"
"Building 28","Dist_Heating",2013-01-05,6,300,1,7,0,0,0,"EFHF",0.040650406504065,350,"Low"
"Building 28","Dist_Heating",2013-01-05,7,500,1,7,0,0,0,"EFHF",0.0677506775067751,350,"High"
"Building 28","Dist_Heating",2013-01-05,8,500,1,7,0,0,0,"EFHF",0.0677506775067751,350,"High"
"Building 28","Dist_Heating",2013-01-05,9,600,1,7,0,0,0,"EFHF",0.0813008130081301,350,"High"
"Building 28","Dist_Heating",2013-01-05,10,600,1,7,0,0,0,"EFHF",0.0813008130081301,350,"High"
"Building 28","Dist_Heating",2013-01-05,11,500,1,7,0,0,0,"EFHF",0.0677506775067751,350,"High"
"Building 28","Dist_Heating",2013-01-05,12,500,1,7,0,0,0,"EFHF",0.0677506775067751,350,"High"
"Building 28","Dist_Heating",2013-01-05,13,600,1,7,0,0,0,"EFHF",0.0813008130081301,350,"High"
"Building 28","Dist_Heating",2013-01-05,14,500,1,7,0,0,0,"EFHF",0.0677506775067751,350,"High"
"Building 28","Dist_Heating",2013-01-05,15,600,1,7,0,0,0,"EFHF",0.0813008130081301,350,"High"
"Building 28","Dist_Heating",2013-01-05,16,500,1,7,0,0,0,"EFHF",0.0677506775067751,350,"High"
"Building 28","Dist_Heating",2013-01-05,17,600,1,7,0,0,0,"EFHF",0.0813008130081301,350,"High"
"Building 28","Dist_Heating",2013-01-05,18,500,1,7,0,0,0,"EFHF",0.0677506775067751,350,"High"
"Building 28","Dist_Heating",2013-01-05,19,400,1,7,0,0,0,"EFHF",0.0542005420054201,350,"High"
"Building 28","Dist_Heating",2013-01-05,20,500,1,7,0,0,0,"EFHF",0.0677506775067751,350,"High"
"Building 28","Dist_Heating",2013-01-05,21,500,1,7,0,0,0,"EFHF",0.0677506775067751,350,"High"
"Building 28","Dist_Heating",2013-01-05,22,300,1,7,0,1,0,"EFHF",0.040650406504065,350,"Low"
"Building 28","Dist_Heating",2013-01-05,23,400,1,7,0,1,0,"EFHF",0.0542005420054201,350,"High"
"Building 28","Dist_Heating",2013-01-06,0,300,1,1,1,1,1,"EFHF",0.040650406504065,375,"Low"
"Building 28","Dist_Heating",2013-01-06,1,400,1,1,1,1,1,"EFHF",0.0542005420054201,375,"High"
"Building 28","Dist_Heating",2013-01-06,2,400,1,1,1,1,1,"EFHF",0.0542005420054201,375,"High"
"Building 28","Dist_Heating",2013-01-06,3,300,1,1,1,1,1,"EFHF",0.040650406504065,375,"Low"
"Building 28","Dist_Heating",2013-01-06,4,400,1,1,1,1,1,"EFHF",0.0542005420054201,375,"High"
"Building 28","Dist_Heating",2013-01-06,5,400,1,1,1,0,1,"EFHF",0.0542005420054201,375,"High"
"Building 28","Dist_Heating",2013-01-06,6,300,1,1,1,0,1,"EFHF",0.040650406504065,375,"Low"
"Building 28","Dist_Heating",2013-01-06,7,400,1,1,1,0,1,"EFHF",0.0542005420054201,375,"High"
"Building 28","Dist_Heating",2013-01-06,8,300,1,1,1,0,1,"EFHF",0.040650406504065,375,"Low"
"Building 28","Dist_Heating",2013-01-06,9,400,1,1,1,0,1,"EFHF",0.0542005420054201,375,"High"
"Building 28","Dist_Heating",2013-01-06,10,400,1,1,1,0,1,"EFHF",0.0542005420054201,375,"High"
"Building 28","Dist_Heating",2013-01-06,11,300,1,1,1,0,1,"EFHF",0.040650406504065,375,"Low"
"Building 28","Dist_Heating",2013-01-06,12,400,1,1,1,0,1,"EFHF",0.0542005420054201,375,"High"
"Building 28","Dist_Heating",2013-01-06,13,400,1,1,1,0,1,"EFHF",0.0542005420054201,375,"High"
"Building 28","Dist_Heating",2013-01-06,14,400,1,1,1,0,1,"EFHF",0.0542005420054201,375,"High"
"Building 28","Dist_Heating",2013-01-06,15,300,1,1,1,0,1,"EFHF",0.040650406504065,375,"Low"
"Building 28","Dist_Heating",2013-01-06,16,500,1,1,1,0,1,"EFHF",0.0677506775067751,375,"High"
"Building 28","Dist_Heating",2013-01-06,17,300,1,1,1,0,1,"EFHF",0.040650406504065,375,"Low"
"Building 28","Dist_Heating",2013-01-06,18,400,1,1,1,0,1,"EFHF",0.0542005420054201,375,"High"
"Building 28","Dist_Heating",2013-01-06,19,400,1,1,1,0,1,"EFHF",0.0542005420054201,375,"High"
"Building 28","Dist_Heating",2013-01-06,20,500,1,1,1,0,1,"EFHF",0.0677506775067751,375,"High"
"Building 28","Dist_Heating",2013-01-06,21,300,1,1,1,0,1,"EFHF",0.040650406504065,375,"Low"
"Building 28","Dist_Heating",2013-01-06,22,400,1,1,1,1,1,"EFHF",0.0542005420054201,375,"High"
"Building 28","Dist_Heating",2013-01-06,23,400,1,1,1,1,1,"EFHF",0.0542005420054201,375,"High"
"Building 28","Dist_Heating",2013-01-07,0,400,1,2,1,1,0,"EFHF",0.0542005420054201,400,"Low"
"Building 28","Dist_Heating",2013-01-07,1,300,1,2,1,1,0,"EFHF",0.040650406504065,400,"Low"
"Building 28","Dist_Heating",2013-01-07,2,500,1,2,1,1,0,"EFHF",0.0677506775067751,400,"High"
"Building 28","Dist_Heating",2013-01-07,3,300,1,2,1,1,0,"EFHF",0.040650406504065,400,"Low"
"Building 28","Dist_Heating",2013-01-07,4,400,1,2,1,1,0,"EFHF",0.0542005420054201,400,"Low"
"Building 28","Dist_Heating",2013-01-07,5,500,1,2,1,0,0,"EFHF",0.0677506775067751,400,"High"
"Building 28","Dist_Heating",2013-01-07,6,700,1,2,1,0,0,"EFHF",0.0948509485094851,400,"High"
"Building 28","Dist_Heating",2013-01-07,7,900,1,2,1,0,0,"EFHF",0.121951219512195,400,"High"
"Building 28","Dist_Heating",2013-01-07,8,900,1,2,1,0,0,"EFHF",0.121951219512195,400,"High"
"Building 28","Dist_Heating",2013-01-07,9,900,1,2,1,0,0,"EFHF",0.121951219512195,400,"High"
"Building 28","Dist_Heating",2013-01-07,10,900,1,2,1,0,0,"EFHF",0.121951219512195,400,"High"
"Building 28","Dist_Heating",2013-01-07,11,900,1,2,1,0,0,"EFHF",0.121951219512195,400,"High"
"Building 28","Dist_Heating",2013-01-07,12,900,1,2,1,0,0,"EFHF",0.121951219512195,400,"High"
"Building 28","Dist_Heating",2013-01-07,13,800,1,2,1,0,0,"EFHF",0.10840108401084,400,"High"
"Building 28","Dist_Heating",2013-01-07,14,800,1,2,1,0,0,"EFHF",0.10840108401084,400,"High"
"Building 28","Dist_Heating",2013-01-07,15,900,1,2,1,0,0,"EFHF",0.121951219512195,400,"High"
"Building 28","Dist_Heating",2013-01-07,16,800,1,2,1,0,0,"EFHF",0.10840108401084,400,"High"
"Building 28","Dist_Heating",2013-01-07,17,700,1,2,1,0,0,"EFHF",0.0948509485094851,400,"High"
"Building 28","Dist_Heating",2013-01-07,18,800,1,2,1,0,0,"EFHF",0.10840108401084,400,"High"
"Building 28","Dist_Heating",2013-01-07,19,600,1,2,1,0,0,"EFHF",0.0813008130081301,400,"High"
"Building 28","Dist_Heating",2013-01-07,20,500,1,2,1,0,0,"EFHF",0.0677506775067751,400,"High"
"Building 28","Dist_Heating",2013-01-07,21,500,1,2,1,0,0,"EFHF",0.0677506775067751,400,"High"
"Building 28","Dist_Heating",2013-01-07,22,500,1,2,1,1,0,"EFHF",0.0677506775067751,400,"High"
"Building 28","Dist_Heating",2013-01-07,23,400,1,2,1,1,0,"EFHF",0.0542005420054201,400,"Low"
"Building 28","Dist_Heating",2013-01-08,0,300,1,3,1,1,0,"EFHF",0.040650406504065,350,"Low"
"Building 28","Dist_Heating",2013-01-08,1,400,1,3,1,1,0,"EFHF",0.0542005420054201,350,"High"
"Building 28","Dist_Heating",2013-01-08,2,300,1,3,1,1,0,"EFHF",0.040650406504065,350,"Low"
"Building 28","Dist_Heating",2013-01-08,3,300,1,3,1,1,0,"EFHF",0.040650406504065,350,"Low"
"Building 28","Dist_Heating",2013-01-08,4,300,1,3,1,1,0,"EFHF",0.040650406504065,350,"Low"
"Building 28","Dist_Heating",2013-01-08,5,400,1,3,1,0,0,"EFHF",0.0542005420054201,350,"High"
"Building 28","Dist_Heating",2013-01-08,6,600,1,3,1,0,0,"EFHF",0.0813008130081301,350,"High"
"Building 28","Dist_Heating",2013-01-08,7,700,1,3,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-08,8,700,1,3,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-08,9,700,1,3,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-08,10,800,1,3,1,0,0,"EFHF",0.10840108401084,350,"High"
"Building 28","Dist_Heating",2013-01-08,11,700,1,3,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-08,12,700,1,3,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-08,13,700,1,3,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-08,14,700,1,3,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-08,15,700,1,3,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-08,16,700,1,3,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-08,17,700,1,3,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-08,18,600,1,3,1,0,0,"EFHF",0.0813008130081301,350,"High"
"Building 28","Dist_Heating",2013-01-08,19,600,1,3,1,0,0,"EFHF",0.0813008130081301,350,"High"
"Building 28","Dist_Heating",2013-01-08,20,400,1,3,1,0,0,"EFHF",0.0542005420054201,350,"High"
"Building 28","Dist_Heating",2013-01-08,21,500,1,3,1,0,0,"EFHF",0.0677506775067751,350,"High"
"Building 28","Dist_Heating",2013-01-08,22,400,1,3,1,1,0,"EFHF",0.0542005420054201,350,"High"
"Building 28","Dist_Heating",2013-01-08,23,400,1,3,1,1,0,"EFHF",0.0542005420054201,350,"High"
"Building 28","Dist_Heating",2013-01-09,0,300,1,4,1,1,0,"EFHF",0.040650406504065,350,"Low"
"Building 28","Dist_Heating",2013-01-09,1,300,1,4,1,1,0,"EFHF",0.040650406504065,350,"Low"
"Building 28","Dist_Heating",2013-01-09,2,400,1,4,1,1,0,"EFHF",0.0542005420054201,350,"High"
"Building 28","Dist_Heating",2013-01-09,3,300,1,4,1,1,0,"EFHF",0.040650406504065,350,"Low"
"Building 28","Dist_Heating",2013-01-09,4,300,1,4,1,1,0,"EFHF",0.040650406504065,350,"Low"
"Building 28","Dist_Heating",2013-01-09,5,400,1,4,1,0,0,"EFHF",0.0542005420054201,350,"High"
"Building 28","Dist_Heating",2013-01-09,6,500,1,4,1,0,0,"EFHF",0.0677506775067751,350,"High"
"Building 28","Dist_Heating",2013-01-09,7,700,1,4,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-09,8,700,1,4,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-09,9,700,1,4,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-09,10,700,1,4,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-09,11,700,1,4,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-09,12,700,1,4,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-09,13,700,1,4,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-09,14,600,1,4,1,0,0,"EFHF",0.0813008130081301,350,"High"
"Building 28","Dist_Heating",2013-01-09,15,600,1,4,1,0,0,"EFHF",0.0813008130081301,350,"High"
"Building 28","Dist_Heating",2013-01-09,16,800,1,4,1,0,0,"EFHF",0.10840108401084,350,"High"
"Building 28","Dist_Heating",2013-01-09,17,600,1,4,1,0,0,"EFHF",0.0813008130081301,350,"High"
"Building 28","Dist_Heating",2013-01-09,18,600,1,4,1,0,0,"EFHF",0.0813008130081301,350,"High"
"Building 28","Dist_Heating",2013-01-09,19,600,1,4,1,0,0,"EFHF",0.0813008130081301,350,"High"
"Building 28","Dist_Heating",2013-01-09,20,500,1,4,1,0,0,"EFHF",0.0677506775067751,350,"High"
"Building 28","Dist_Heating",2013-01-09,21,500,1,4,1,0,0,"EFHF",0.0677506775067751,350,"High"
"Building 28","Dist_Heating",2013-01-09,22,500,1,4,1,1,0,"EFHF",0.0677506775067751,350,"High"
"Building 28","Dist_Heating",2013-01-09,23,400,1,4,1,1,0,"EFHF",0.0542005420054201,350,"High"
"Building 28","Dist_Heating",2013-01-10,0,300,1,5,1,1,0,"EFHF",0.040650406504065,350,"Low"
"Building 28","Dist_Heating",2013-01-10,1,300,1,5,1,1,0,"EFHF",0.040650406504065,350,"Low"
"Building 28","Dist_Heating",2013-01-10,2,400,1,5,1,1,0,"EFHF",0.0542005420054201,350,"High"
"Building 28","Dist_Heating",2013-01-10,3,300,1,5,1,1,0,"EFHF",0.040650406504065,350,"Low"
"Building 28","Dist_Heating",2013-01-10,4,300,1,5,1,1,0,"EFHF",0.040650406504065,350,"Low"
"Building 28","Dist_Heating",2013-01-10,5,400,1,5,1,0,0,"EFHF",0.0542005420054201,350,"High"
"Building 28","Dist_Heating",2013-01-10,6,700,1,5,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-10,7,700,1,5,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-10,8,900,1,5,1,0,0,"EFHF",0.121951219512195,350,"High"
"Building 28","Dist_Heating",2013-01-10,9,700,1,5,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-10,10,800,1,5,1,0,0,"EFHF",0.10840108401084,350,"High"
"Building 28","Dist_Heating",2013-01-10,11,800,1,5,1,0,0,"EFHF",0.10840108401084,350,"High"
"Building 28","Dist_Heating",2013-01-10,12,800,1,5,1,0,0,"EFHF",0.10840108401084,350,"High"
"Building 28","Dist_Heating",2013-01-10,13,700,1,5,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-10,14,900,1,5,1,0,0,"EFHF",0.121951219512195,350,"High"
"Building 28","Dist_Heating",2013-01-10,15,700,1,5,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-10,16,700,1,5,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-10,17,800,1,5,1,0,0,"EFHF",0.10840108401084,350,"High"
"Building 28","Dist_Heating",2013-01-10,18,700,1,5,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-10,19,700,1,5,1,0,0,"EFHF",0.0948509485094851,350,"High"
"Building 28","Dist_Heating",2013-01-10,20,600,1,5,1,0,0,"EFHF",0.0813008130081301,350,"High"
"Building 28","Dist_Heating",2013-01-10,21,500,1,5,1,0,0,"EFHF",0.0677506775067751,350,"High"
"Building 28","Dist_Heating",2013-01-10,22,500,1,5,1,1,0,"EFHF",0.0677506775067751,350,"High"
"Building 28","Dist_Heating",2013-01-10,23,400,1,5,1,1,0,"EFHF",0.0542005420054201,350,"High"
"Building 28","Dist_Heating",2013-01-11,0,400,1,6,0,1,0,"EFHF",0.0542005420054201,400,"Low"
"Building 28","Dist_Heating",2013-01-11,1,400,1,6,0,1,0,"EFHF",0.0542005420054201,400,"Low"
"Building 28","Dist_Heating",2013-01-11,2,300,1,6,0,1,0,"EFHF",0.040650406504065,400,"Low"
"Building 28","Dist_Heating",2013-01-11,3,400,1,6,0,1,0,"EFHF",0.0542005420054201,400,"Low"
"Building 28","Dist_Heating",2013-01-11,4,400,1,6,0,1,0,"EFHF",0.0542005420054201,400,"Low"
"Building 28","Dist_Heating",2013-01-11,5,500,1,6,0,0,0,"EFHF",0.0677506775067751,400,"High"
"Building 28","Dist_Heating",2013-01-11,6,600,1,6,0,0,0,"EFHF",0.0813008130081301,400,"High"
