"vac","type","date","hour","Consumption","month","Day.of.Week","weekday","Base_hour_Flag","Holiday","City","consumption Kwh/sqm","base_hr_usage","Base_Hour_Class"
"Building 23","Dist_Heating",2013-01-01,0,61,1,3,1,1,1,"EFHF",0.0201054713249835,60.25,"High"
"Building 23","Dist_Heating",2013-01-01,1,60,1,3,1,1,1,"EFHF",0.01977587343441,60.25,"Low"
"Building 23","Dist_Heating",2013-01-01,2,71,1,3,1,1,1,"EFHF",0.0234014502307185,60.25,"High"
"Building 23","Dist_Heating",2013-01-01,3,70,1,3,1,1,1,"EFHF",0.023071852340145,60.25,"High"
"Building 23","Dist_Heating",2013-01-01,4,67,1,3,1,1,1,"EFHF",0.0220830586684245,60.25,"High"
"Building 23","Dist_Heating",2013-01-01,5,66,1,3,1,0,1,"EFHF",0.021753460777851,60.25,"High"
"Building 23","Dist_Heating",2013-01-01,6,107,1,3,1,0,1,"EFHF",0.0352669742913645,60.25,"High"
"Building 23","Dist_Heating",2013-01-01,7,115,1,3,1,0,1,"EFHF",0.0379037574159525,60.25,"High"
"Building 23","Dist_Heating",2013-01-01,8,120,1,3,1,0,1,"EFHF",0.03955174686882,60.25,"High"
"Building 23","Dist_Heating",2013-01-01,9,120,1,3,1,0,1,"EFHF",0.03955174686882,60.25,"High"
"Building 23","Dist_Heating",2013-01-01,10,114,1,3,1,0,1,"EFHF",0.037574159525379,60.25,"High"
"Building 23","Dist_Heating",2013-01-01,11,120,1,3,1,0,1,"EFHF",0.03955174686882,60.25,"High"
"Building 23","Dist_Heating",2013-01-01,12,117,1,3,1,0,1,"EFHF",0.0385629531970995,60.25,"High"
"Building 23","Dist_Heating",2013-01-01,13,117,1,3,1,0,1,"EFHF",0.0385629531970995,60.25,"High"
"Building 23","Dist_Heating",2013-01-01,14,115,1,3,1,0,1,"EFHF",0.0379037574159525,60.25,"High"
"Building 23","Dist_Heating",2013-01-01,15,118,1,3,1,0,1,"EFHF",0.038892551087673,60.25,"High"
"Building 23","Dist_Heating",2013-01-01,16,113,1,3,1,0,1,"EFHF",0.0372445616348055,60.25,"High"
"Building 23","Dist_Heating",2013-01-01,17,109,1,3,1,0,1,"EFHF",0.0359261700725115,60.25,"High"
"Building 23","Dist_Heating",2013-01-01,18,64,1,3,1,0,1,"EFHF",0.021094264996704,60.25,"High"
