"vac","type","date","hour","Consumption","month","Day.of.Week","weekday","Base_hour_Flag","Holiday","City","consumption Kwh/sqm","base_hr_usage","Base_Hour_Class"
"Building 6","Dist_Heating",2013-01-01,0,610,1,3,1,1,1,"EFHF",0.0147560415104381,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,1,620,1,3,1,1,1,"EFHF",0.0149979438302813,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,2,590,1,3,1,1,1,"EFHF",0.0142722368707516,597.5,"Low"
"Building 6","Dist_Heating",2013-01-01,3,610,1,3,1,1,1,"EFHF",0.0147560415104381,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,4,600,1,3,1,1,1,"EFHF",0.0145141391905948,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,5,660,1,3,1,0,1,"EFHF",0.0159655531096543,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,6,940,1,3,1,0,1,"EFHF",0.0227388180652652,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,7,990,1,3,1,0,1,"EFHF",0.0239483296644815,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,8,1030,1,3,1,0,1,"EFHF",0.0249159389438545,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,9,1060,1,3,1,0,1,"EFHF",0.0256416459033842,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,10,1080,1,3,1,0,1,"EFHF",0.0261254505430707,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,11,1060,1,3,1,0,1,"EFHF",0.0256416459033842,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,12,1060,1,3,1,0,1,"EFHF",0.0256416459033842,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,13,1080,1,3,1,0,1,"EFHF",0.0261254505430707,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,14,1070,1,3,1,0,1,"EFHF",0.0258835482232275,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,15,1030,1,3,1,0,1,"EFHF",0.0249159389438545,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,16,990,1,3,1,0,1,"EFHF",0.0239483296644815,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,17,980,1,3,1,0,1,"EFHF",0.0237064273446382,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,18,840,1,3,1,0,1,"EFHF",0.0203197948668328,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,19,700,1,3,1,0,1,"EFHF",0.0169331623890273,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,20,630,1,3,1,0,1,"EFHF",0.0152398461501246,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,21,570,1,3,1,0,1,"EFHF",0.0137884322310651,597.5,"Low"
"Building 6","Dist_Heating",2013-01-01,22,600,1,3,1,1,1,"EFHF",0.0145141391905948,597.5,"High"
"Building 6","Dist_Heating",2013-01-01,23,570,1,3,1,1,1,"EFHF",0.0137884322310651,597.5,"Low"
"Building 6","Dist_Heating",2013-01-02,0,560,1,4,1,1,0,"EFHF",0.0135465299112218,570,"Low"
"Building 6","Dist_Heating",2013-01-02,1,560,1,4,1,1,0,"EFHF",0.0135465299112218,570,"Low"
"Building 6","Dist_Heating",2013-01-02,2,560,1,4,1,1,0,"EFHF",0.0135465299112218,570,"Low"
"Building 6","Dist_Heating",2013-01-02,3,560,1,4,1,1,0,"EFHF",0.0135465299112218,570,"Low"
"Building 6","Dist_Heating",2013-01-02,4,570,1,4,1,1,0,"EFHF",0.0137884322310651,570,"Low"
"Building 6","Dist_Heating",2013-01-02,5,660,1,4,1,0,0,"EFHF",0.0159655531096543,570,"High"
"Building 6","Dist_Heating",2013-01-02,6,940,1,4,1,0,0,"EFHF",0.0227388180652652,570,"High"
"Building 6","Dist_Heating",2013-01-02,7,990,1,4,1,0,0,"EFHF",0.0239483296644815,570,"High"
"Building 6","Dist_Heating",2013-01-02,8,1050,1,4,1,0,0,"EFHF",0.025399743583541,570,"High"
"Building 6","Dist_Heating",2013-01-02,9,1090,1,4,1,0,0,"EFHF",0.026367352862914,570,"High"
"Building 6","Dist_Heating",2013-01-02,10,1080,1,4,1,0,0,"EFHF",0.0261254505430707,570,"High"
