"vac","type","date","hour","Consumption","month","Day.of.Week","weekday","Base_hour_Flag","Holiday","City","consumption Kwh/sqm","base_hr_usage","Base_Hour_Class"
"Building 33","Dist_Heating",2013-01-01,0,190,1,3,1,1,1,"EFHF",0.00809440633919823,192.5,"Low"
"Building 33","Dist_Heating",2013-01-01,1,190,1,3,1,1,1,"EFHF",0.00809440633919823,192.5,"Low"
"Building 33","Dist_Heating",2013-01-01,2,200,1,3,1,1,1,"EFHF",0.00852042772547182,192.5,"High"
"Building 33","Dist_Heating",2013-01-01,3,210,1,3,1,1,1,"EFHF",0.00894644911174541,192.5,"High"
"Building 33","Dist_Heating",2013-01-01,4,210,1,3,1,1,1,"EFHF",0.00894644911174541,192.5,"High"
"Building 33","Dist_Heating",2013-01-01,5,190,1,3,1,0,1,"EFHF",0.00809440633919823,192.5,"Low"
"Building 33","Dist_Heating",2013-01-01,6,190,1,3,1,0,1,"EFHF",0.00809440633919823,192.5,"Low"
"Building 33","Dist_Heating",2013-01-01,7,340,1,3,1,0,1,"EFHF",0.0144847271333021,192.5,"High"
"Building 33","Dist_Heating",2013-01-01,8,360,1,3,1,0,1,"EFHF",0.0153367699058493,192.5,"High"
"Building 33","Dist_Heating",2013-01-01,9,380,1,3,1,0,1,"EFHF",0.0161888126783965,192.5,"High"
"Building 33","Dist_Heating",2013-01-01,10,390,1,3,1,0,1,"EFHF",0.01661483406467,192.5,"High"
"Building 33","Dist_Heating",2013-01-01,11,380,1,3,1,0,1,"EFHF",0.0161888126783965,192.5,"High"
"Building 33","Dist_Heating",2013-01-01,12,390,1,3,1,0,1,"EFHF",0.01661483406467,192.5,"High"
"Building 33","Dist_Heating",2013-01-01,13,380,1,3,1,0,1,"EFHF",0.0161888126783965,192.5,"High"
"Building 33","Dist_Heating",2013-01-01,14,380,1,3,1,0,1,"EFHF",0.0161888126783965,192.5,"High"
"Building 33","Dist_Heating",2013-01-01,15,390,1,3,1,0,1,"EFHF",0.01661483406467,192.5,"High"
"Building 33","Dist_Heating",2013-01-01,16,380,1,3,1,0,1,"EFHF",0.0161888126783965,192.5,"High"
"Building 33","Dist_Heating",2013-01-01,17,390,1,3,1,0,1,"EFHF",0.01661483406467,192.5,"High"
"Building 33","Dist_Heating",2013-01-01,18,380,1,3,1,0,1,"EFHF",0.0161888126783965,192.5,"High"
"Building 33","Dist_Heating",2013-01-01,19,310,1,3,1,0,1,"EFHF",0.0132066629744813,192.5,"High"
"Building 33","Dist_Heating",2013-01-01,20,270,1,3,1,0,1,"EFHF",0.011502577429387,192.5,"High"
"Building 33","Dist_Heating",2013-01-01,21,190,1,3,1,0,1,"EFHF",0.00809440633919823,192.5,"Low"
"Building 33","Dist_Heating",2013-01-01,22,180,1,3,1,1,1,"EFHF",0.00766838495292464,192.5,"Low"
"Building 33","Dist_Heating",2013-01-01,23,190,1,3,1,1,1,"EFHF",0.00809440633919823,192.5,"Low"
"Building 33","Dist_Heating",2013-01-02,0,180,1,4,1,1,0,"EFHF",0.00766838495292464,192.5,"Low"
"Building 33","Dist_Heating",2013-01-02,1,200,1,4,1,1,0,"EFHF",0.00852042772547182,192.5,"High"
"Building 33","Dist_Heating",2013-01-02,2,190,1,4,1,1,0,"EFHF",0.00809440633919823,192.5,"Low"
"Building 33","Dist_Heating",2013-01-02,3,190,1,4,1,1,0,"EFHF",0.00809440633919823,192.5,"Low"
"Building 33","Dist_Heating",2013-01-02,4,190,1,4,1,1,0,"EFHF",0.00809440633919823,192.5,"Low"
"Building 33","Dist_Heating",2013-01-02,5,190,1,4,1,0,0,"EFHF",0.00809440633919823,192.5,"Low"
"Building 33","Dist_Heating",2013-01-02,6,190,1,4,1,0,0,"EFHF",0.00809440633919823,192.5,"Low"
"Building 33","Dist_Heating",2013-01-02,7,350,1,4,1,0,0,"EFHF",0.0149107485195757,192.5,"High"
"Building 33","Dist_Heating",2013-01-02,8,380,1,4,1,0,0,"EFHF",0.0161888126783965,192.5,"High"
"Building 33","Dist_Heating",2013-01-02,9,410,1,4,1,0,0,"EFHF",0.0174668768372172,192.5,"High"
"Building 33","Dist_Heating",2013-01-02,10,400,1,4,1,0,0,"EFHF",0.0170408554509436,192.5,"High"
"Building 33","Dist_Heating",2013-01-02,11,410,1,4,1,0,0,"EFHF",0.0174668768372172,192.5,"High"
"Building 33","Dist_Heating",2013-01-02,12,410,1,4,1,0,0,"EFHF",0.0174668768372172,192.5,"High"
"Building 33","Dist_Heating",2013-01-02,13,400,1,4,1,0,0,"EFHF",0.0170408554509436,192.5,"High"
"Building 33","Dist_Heating",2013-01-02,14,390,1,4,1,0,0,"EFHF",0.01661483406467,192.5,"High"
"Building 33","Dist_Heating",2013-01-02,15,420,1,4,1,0,0,"EFHF",0.0178928982234908,192.5,"High"
"Building 33","Dist_Heating",2013-01-02,16,440,1,4,1,0,0,"EFHF",0.018744940996038,192.5,"High"
"Building 33","Dist_Heating",2013-01-02,17,430,1,4,1,0,0,"EFHF",0.0183189196097644,192.5,"High"
"Building 33","Dist_Heating",2013-01-02,18,430,1,4,1,0,0,"EFHF",0.0183189196097644,192.5,"High"
"Building 33","Dist_Heating",2013-01-02,19,350,1,4,1,0,0,"EFHF",0.0149107485195757,192.5,"High"
"Building 33","Dist_Heating",2013-01-02,20,290,1,4,1,0,0,"EFHF",0.0123546202019341,192.5,"High"
"Building 33","Dist_Heating",2013-01-02,21,210,1,4,1,0,0,"EFHF",0.00894644911174541,192.5,"High"
"Building 33","Dist_Heating",2013-01-02,22,210,1,4,1,1,0,"EFHF",0.00894644911174541,192.5,"High"
"Building 33","Dist_Heating",2013-01-02,23,200,1,4,1,1,0,"EFHF",0.00852042772547182,192.5,"High"
"Building 33","Dist_Heating",2013-01-03,0,210,1,5,1,1,0,"EFHF",0.00894644911174541,207.5,"High"
"Building 33","Dist_Heating",2013-01-03,1,210,1,5,1,1,0,"EFHF",0.00894644911174541,207.5,"High"
"Building 33","Dist_Heating",2013-01-03,2,210,1,5,1,1,0,"EFHF",0.00894644911174541,207.5,"High"
"Building 33","Dist_Heating",2013-01-03,3,210,1,5,1,1,0,"EFHF",0.00894644911174541,207.5,"High"
"Building 33","Dist_Heating",2013-01-03,4,210,1,5,1,1,0,"EFHF",0.00894644911174541,207.5,"High"
"Building 33","Dist_Heating",2013-01-03,5,220,1,5,1,0,0,"EFHF",0.009372470498019,207.5,"High"
"Building 33","Dist_Heating",2013-01-03,6,210,1,5,1,0,0,"EFHF",0.00894644911174541,207.5,"High"
"Building 33","Dist_Heating",2013-01-03,7,400,1,5,1,0,0,"EFHF",0.0170408554509436,207.5,"High"
"Building 33","Dist_Heating",2013-01-03,8,440,1,5,1,0,0,"EFHF",0.018744940996038,207.5,"High"
"Building 33","Dist_Heating",2013-01-03,9,440,1,5,1,0,0,"EFHF",0.018744940996038,207.5,"High"
"Building 33","Dist_Heating",2013-01-03,10,450,1,5,1,0,0,"EFHF",0.0191709623823116,207.5,"High"
"Building 33","Dist_Heating",2013-01-03,11,460,1,5,1,0,0,"EFHF",0.0195969837685852,207.5,"High"
"Building 33","Dist_Heating",2013-01-03,12,460,1,5,1,0,0,"EFHF",0.0195969837685852,207.5,"High"
