"vac","type","date","hour","Consumption","month","Day.of.Week","weekday","Base_hour_Flag","Holiday","City","consumption Kwh/sqm","base_hr_usage","Base_Hour_Class"
"Building 8","Dist_Heating",2013-01-01,0,120,1,3,1,1,1,"EFHF",0.014623446258835,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,1,120,1,3,1,1,1,"EFHF",0.014623446258835,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,2,120,1,3,1,1,1,"EFHF",0.014623446258835,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,3,120,1,3,1,1,1,"EFHF",0.014623446258835,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,4,130,1,3,1,1,1,"EFHF",0.0158420667804046,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,5,120,1,3,1,0,1,"EFHF",0.014623446258835,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,6,130,1,3,1,0,1,"EFHF",0.0158420667804046,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,7,150,1,3,1,0,1,"EFHF",0.0182793078235437,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,8,150,1,3,1,0,1,"EFHF",0.0182793078235437,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,9,180,1,3,1,0,1,"EFHF",0.0219351693882525,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,10,160,1,3,1,0,1,"EFHF",0.0194979283451133,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,11,180,1,3,1,0,1,"EFHF",0.0219351693882525,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,12,170,1,3,1,0,1,"EFHF",0.0207165488666829,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,13,170,1,3,1,0,1,"EFHF",0.0207165488666829,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,14,170,1,3,1,0,1,"EFHF",0.0207165488666829,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,15,180,1,3,1,0,1,"EFHF",0.0219351693882525,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,16,170,1,3,1,0,1,"EFHF",0.0207165488666829,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,17,170,1,3,1,0,1,"EFHF",0.0207165488666829,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,18,170,1,3,1,0,1,"EFHF",0.0207165488666829,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,19,170,1,3,1,0,1,"EFHF",0.0207165488666829,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,20,130,1,3,1,0,1,"EFHF",0.0158420667804046,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,21,120,1,3,1,0,1,"EFHF",0.014623446258835,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,22,120,1,3,1,1,1,"EFHF",0.014623446258835,117.5,"High"
"Building 8","Dist_Heating",2013-01-01,23,110,1,3,1,1,1,"EFHF",0.0134048257372654,117.5,"Low"
"Building 8","Dist_Heating",2013-01-02,0,110,1,4,1,1,0,"EFHF",0.0134048257372654,115,"Low"
"Building 8","Dist_Heating",2013-01-02,1,120,1,4,1,1,0,"EFHF",0.014623446258835,115,"High"
"Building 8","Dist_Heating",2013-01-02,2,110,1,4,1,1,0,"EFHF",0.0134048257372654,115,"Low"
"Building 8","Dist_Heating",2013-01-02,3,120,1,4,1,1,0,"EFHF",0.014623446258835,115,"High"
"Building 8","Dist_Heating",2013-01-02,4,120,1,4,1,1,0,"EFHF",0.014623446258835,115,"High"
"Building 8","Dist_Heating",2013-01-02,5,120,1,4,1,0,0,"EFHF",0.014623446258835,115,"High"
"Building 8","Dist_Heating",2013-01-02,6,130,1,4,1,0,0,"EFHF",0.0158420667804046,115,"High"
"Building 8","Dist_Heating",2013-01-02,7,150,1,4,1,0,0,"EFHF",0.0182793078235437,115,"High"
"Building 8","Dist_Heating",2013-01-02,8,180,1,4,1,0,0,"EFHF",0.0219351693882525,115,"High"
"Building 8","Dist_Heating",2013-01-02,9,180,1,4,1,0,0,"EFHF",0.0219351693882525,115,"High"
"Building 8","Dist_Heating",2013-01-02,10,170,1,4,1,0,0,"EFHF",0.0207165488666829,115,"High"
"Building 8","Dist_Heating",2013-01-02,11,170,1,4,1,0,0,"EFHF",0.0207165488666829,115,"High"
"Building 8","Dist_Heating",2013-01-02,12,180,1,4,1,0,0,"EFHF",0.0219351693882525,115,"High"
"Building 8","Dist_Heating",2013-01-02,13,160,1,4,1,0,0,"EFHF",0.0194979283451133,115,"High"
"Building 8","Dist_Heating",2013-01-02,14,170,1,4,1,0,0,"EFHF",0.0207165488666829,115,"High"
"Building 8","Dist_Heating",2013-01-02,15,180,1,4,1,0,0,"EFHF",0.0219351693882525,115,"High"
"Building 8","Dist_Heating",2013-01-02,16,170,1,4,1,0,0,"EFHF",0.0207165488666829,115,"High"
"Building 8","Dist_Heating",2013-01-02,17,180,1,4,1,0,0,"EFHF",0.0219351693882525,115,"High"
"Building 8","Dist_Heating",2013-01-02,18,170,1,4,1,0,0,"EFHF",0.0207165488666829,115,"High"
"Building 8","Dist_Heating",2013-01-02,19,170,1,4,1,0,0,"EFHF",0.0207165488666829,115,"High"
"Building 8","Dist_Heating",2013-01-02,20,140,1,4,1,0,0,"EFHF",0.0170606873019742,115,"High"
"Building 8","Dist_Heating",2013-01-02,21,120,1,4,1,0,0,"EFHF",0.014623446258835,115,"High"
