"vac","type","date","hour","Consumption","month","Day.of.Week","weekday","Base_hour_Flag","Holiday","City","consumption Kwh/sqm","base_hr_usage","Base_Hour_Class"
"Building 2","elect",2013-01-01,0,246,1,3,1,1,1,"EFHF",0.0210310335983586,246.75,"Low"
"Building 2","elect",2013-01-01,1,244,1,3,1,1,1,"EFHF",0.0208600495853638,246.75,"Low"
"Building 2","elect",2013-01-01,2,251,1,3,1,1,1,"EFHF",0.0214584936308455,246.75,"High"
"Building 2","elect",2013-01-01,3,250,1,3,1,1,1,"EFHF",0.0213730016243481,246.75,"High"
"Building 2","elect",2013-01-01,4,253,1,3,1,1,1,"EFHF",0.0216294776438403,246.75,"High"
"Building 2","elect",2013-01-01,5,260,1,3,1,0,1,"EFHF",0.022227921689322,246.75,"High"
"Building 2","elect",2013-01-01,6,274,1,3,1,0,1,"EFHF",0.0234248097802855,246.75,"High"
"Building 2","elect",2013-01-01,7,310,1,3,1,0,1,"EFHF",0.0265025220141917,246.75,"High"
"Building 2","elect",2013-01-01,8,310,1,3,1,0,1,"EFHF",0.0265025220141917,246.75,"High"
"Building 2","elect",2013-01-01,9,315,1,3,1,0,1,"EFHF",0.0269299820466786,246.75,"High"
"Building 2","elect",2013-01-01,10,310,1,3,1,0,1,"EFHF",0.0265025220141917,246.75,"High"
"Building 2","elect",2013-01-01,11,309,1,3,1,0,1,"EFHF",0.0264170300076943,246.75,"High"
"Building 2","elect",2013-01-01,12,308,1,3,1,0,1,"EFHF",0.0263315380011969,246.75,"High"
"Building 2","elect",2013-01-01,13,302,1,3,1,0,1,"EFHF",0.0258185859622125,246.75,"High"
"Building 2","elect",2013-01-01,14,309,1,3,1,0,1,"EFHF",0.0264170300076943,246.75,"High"
"Building 2","elect",2013-01-01,15,317,1,3,1,0,1,"EFHF",0.0271009660596734,246.75,"High"
"Building 2","elect",2013-01-01,16,315,1,3,1,0,1,"EFHF",0.0269299820466786,246.75,"High"
"Building 2","elect",2013-01-01,17,314,1,3,1,0,1,"EFHF",0.0268444900401812,246.75,"High"
"Building 2","elect",2013-01-01,18,303,1,3,1,0,1,"EFHF",0.0259040779687099,246.75,"High"
"Building 2","elect",2013-01-01,19,302,1,3,1,0,1,"EFHF",0.0258185859622125,246.75,"High"
"Building 2","elect",2013-01-01,20,273,1,3,1,0,1,"EFHF",0.0233393177737881,246.75,"High"
"Building 2","elect",2013-01-01,21,258,1,3,1,0,1,"EFHF",0.0220569376763273,246.75,"High"
"Building 2","elect",2013-01-01,22,251,1,3,1,1,1,"EFHF",0.0214584936308455,246.75,"High"
"Building 2","elect",2013-01-01,23,246,1,3,1,1,1,"EFHF",0.0210310335983586,246.75,"Low"
"Building 2","elect",2013-01-02,0,252,1,4,1,1,0,"EFHF",0.0215439856373429,250,"High"
"Building 2","elect",2013-01-02,1,249,1,4,1,1,0,"EFHF",0.0212875096178507,250,"Low"
"Building 2","elect",2013-01-02,2,244,1,4,1,1,0,"EFHF",0.0208600495853638,250,"Low"
"Building 2","elect",2013-01-02,3,249,1,4,1,1,0,"EFHF",0.0212875096178507,250,"Low"
"Building 2","elect",2013-01-02,4,252,1,4,1,1,0,"EFHF",0.0215439856373429,250,"High"
"Building 2","elect",2013-01-02,5,265,1,4,1,0,0,"EFHF",0.022655381721809,250,"High"
"Building 2","elect",2013-01-02,6,331,1,4,1,0,0,"EFHF",0.0282978541506369,250,"High"
"Building 2","elect",2013-01-02,7,419,1,4,1,0,0,"EFHF",0.0358211507224075,250,"High"
"Building 2","elect",2013-01-02,8,445,1,4,1,0,0,"EFHF",0.0380439428913397,250,"High"
"Building 2","elect",2013-01-02,9,486,1,4,1,0,0,"EFHF",0.0415491151577328,250,"High"
"Building 2","elect",2013-01-02,10,473,1,4,1,0,0,"EFHF",0.0404377190732666,250,"High"
"Building 2","elect",2013-01-02,11,502,1,4,1,0,0,"EFHF",0.042916987261691,250,"High"
"Building 2","elect",2013-01-02,12,502,1,4,1,0,0,"EFHF",0.042916987261691,250,"High"
"Building 2","elect",2013-01-02,13,501,1,4,1,0,0,"EFHF",0.0428314952551936,250,"High"
"Building 2","elect",2013-01-02,14,463,1,4,1,0,0,"EFHF",0.0395827990082927,250,"High"
"Building 2","elect",2013-01-02,15,429,1,4,1,0,0,"EFHF",0.0366760707873814,250,"High"
"Building 2","elect",2013-01-02,16,397,1,4,1,0,0,"EFHF",0.0339403265794648,250,"High"
"Building 2","elect",2013-01-02,17,384,1,4,1,0,0,"EFHF",0.0328289304949987,250,"High"
"Building 2","elect",2013-01-02,18,348,1,4,1,0,0,"EFHF",0.0297512182610926,250,"High"
"Building 2","elect",2013-01-02,19,330,1,4,1,0,0,"EFHF",0.0282123621441395,250,"High"
"Building 2","elect",2013-01-02,20,283,1,4,1,0,0,"EFHF",0.0241942378387621,250,"High"
"Building 2","elect",2013-01-02,21,265,1,4,1,0,0,"EFHF",0.022655381721809,250,"High"
"Building 2","elect",2013-01-02,22,260,1,4,1,1,0,"EFHF",0.022227921689322,250,"High"
"Building 2","elect",2013-01-02,23,255,1,4,1,1,0,"EFHF",0.0218004616568351,250,"High"
"Building 2","elect",2013-01-03,0,257,1,5,1,1,0,"EFHF",0.0219714456698299,258.25,"Low"
"Building 2","elect",2013-01-03,1,255,1,5,1,1,0,"EFHF",0.0218004616568351,258.25,"Low"
"Building 2","elect",2013-01-03,2,257,1,5,1,1,0,"EFHF",0.0219714456698299,258.25,"Low"
"Building 2","elect",2013-01-03,3,257,1,5,1,1,0,"EFHF",0.0219714456698299,258.25,"Low"
"Building 2","elect",2013-01-03,4,260,1,5,1,1,0,"EFHF",0.022227921689322,258.25,"High"
"Building 2","elect",2013-01-03,5,272,1,5,1,0,0,"EFHF",0.0232538257672908,258.25,"High"
"Building 2","elect",2013-01-03,6,352,1,5,1,0,0,"EFHF",0.0300931862870822,258.25,"High"
"Building 2","elect",2013-01-03,7,411,1,5,1,0,0,"EFHF",0.0351372146704283,258.25,"High"
"Building 2","elect",2013-01-03,8,508,1,5,1,0,0,"EFHF",0.0434299393006754,258.25,"High"
"Building 2","elect",2013-01-03,9,499,1,5,1,0,0,"EFHF",0.0426605112421989,258.25,"High"
"Building 2","elect",2013-01-03,10,523,1,5,1,0,0,"EFHF",0.0447123193981363,258.25,"High"
